sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Carrier concentration,Electrical conductivity,Electrical resistivity,Hall coefficient,Hall movility,Lattice thermal conductivity,Power factor,Seebeck coefficient,Thermal conductivity,ZT,total thermal conductivity,Figure of merit Z
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,9.75e+25,,,,0.010778,,,0.000083722,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,9.8e+25,,,,0.0107,,,0.000083655,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,9.85e+25,,,,0.010622,,,0.000083589,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,9.9e+25,,,,0.010544,,,0.000083522,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,9.95e+25,,,,0.010466,,,0.000083456,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1e+26,,,,0.010388,,,0.000083389,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.005e+26,,,,0.010309,,,0.000083323,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.01e+26,,,,0.010231,,,0.000083256,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.015e+26,,,,0.010153,,,0.00008319,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.02e+26,,,,0.010075,,,0.000083123,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.025e+26,,,,0.0099971,,,0.000083057,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.03e+26,,,,0.009919,,,0.000082991,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.035e+26,,,,0.009841,,,0.000082924,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.04e+26,,,,0.0097629,,,0.000082858,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.045e+26,,,,0.0096848,,,0.000082791,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.05e+26,,,,0.0096067,,,0.000082725,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.055e+26,,,,0.0095286,,,0.000082658,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.06e+26,,,,0.0094506,,,0.000082592,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.065e+26,,,,0.0093725,,,0.000082525,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.07e+26,,,,0.0092944,,,0.000082459,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.075e+26,,,,0.0092163,,,0.000082392,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.08e+26,,,,0.0091382,,,0.000082326,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.085e+26,,,,0.0090602,,,0.000082259,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.09e+26,,,,0.0089821,,,0.000082193,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.095e+26,,,,0.008904,,,0.000082126,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.1e+26,,,,0.0088259,,,0.00008206,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.105e+26,,,,0.0087478,,,0.000081993,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.11e+26,,,,0.0086698,,,0.000081927,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.115e+26,,,,0.0085917,,,0.00008186,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.12e+26,,,,0.0085136,,,0.000081794,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.125e+26,,,,0.0084355,,,0.000081727,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.13e+26,,,,0.0083574,,,0.000081661,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.135e+26,,,,0.0082793,,,0.000081594,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.14e+26,,,,0.0082013,,,0.000081528,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.145e+26,,,,0.0081232,,,0.000081461,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.15e+26,,,,0.0080451,,,0.000081395,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.155e+26,,,,0.007967,,,0.000081328,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.16e+26,,,,0.0078889,,,0.000081262,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.165e+26,,,,0.0078109,,,0.000081195,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.17e+26,,,,0.0077328,,,0.000081129,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.175e+26,,,,0.0076547,,,0.000081063,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.18e+26,,,,0.0075766,,,0.000080996,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.185e+26,,,,0.0074985,,,0.00008093,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.19e+26,,,,0.0074205,,,0.000080863,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.195e+26,,,,0.0073424,,,0.000080797,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.2e+26,,,,0.0072643,,,0.00008073,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.205e+26,,,,0.0071862,,,0.000080664,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.21e+26,,,,0.0071081,,,0.000080597,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.215e+26,,,,0.0070301,,,0.000080531,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.22e+26,,,,0.006952,,,0.000080464,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.225e+26,,,,0.0068739,,,0.000080398,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.23e+26,,,,0.0067958,,,0.000080331,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.235e+26,,,,0.0067177,,,0.000080265,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.24e+26,,,,0.0066396,,,0.000080198,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.245e+26,,,,0.0065616,,,0.000080132,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.25e+26,,,,0.0064835,,,0.000080065,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.255e+26,,,,0.0064054,,,0.000079999,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.26e+26,,,,0.0063273,,,0.000079932,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.265e+26,,,,0.0062492,,,0.000079866,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.27e+26,,,,0.0061712,,,0.000079799,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.275e+26,,,,0.0060931,,,0.000079733,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.28e+26,,,,0.006015,,,0.000079666,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.285e+26,,,,0.0059369,,,0.0000796,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.29e+26,,,,0.0058588,,,0.000079533,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.295e+26,,,,0.0057808,,,0.000079467,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.3e+26,,,,0.0057027,,,0.0000794,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.305e+26,,,,0.0056246,,,0.000079334,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.31e+26,,,,0.0055465,,,0.000079268,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.315e+26,,,,0.0054684,,,0.000079201,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.32e+26,,,,0.0053904,,,0.000079135,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.325e+26,,,,0.0053123,,,0.000079068,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.33e+26,,,,0.0052342,,,0.000079002,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.335e+26,,,,0.0051561,,,0.000078935,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.34e+26,,,,0.005078,,,0.000078869,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.345e+26,,,,0.0049999,,,0.000078802,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.35e+26,,,,0.0049219,,,0.000078736,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.355e+26,,,,0.0048438,,,0.000078669,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.36e+26,,,,0.0047657,,,0.000078603,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.365e+26,,,,0.0046876,,,0.000078536,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.37e+26,,,,0.0046095,,,0.00007847,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.375e+26,,,,0.0045315,,,0.000078403,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.38e+26,,,,0.0044534,,,0.000078337,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.385e+26,,,,0.0043753,,,0.00007827,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.39e+26,,,,0.0042972,,,0.000078204,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.395e+26,,,,0.0042191,,,0.000078137,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.4e+26,,,,0.0041411,,,0.000010794,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.405e+26,,,,0.035339,,,0.000010802,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.41e+26,,,,0.035261,,,0.00001081,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.415e+26,,,,0.035184,,,0.000010819,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.42e+26,,,,0.035106,,,0.000010827,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.425e+26,,,,0.035028,,,0.000010835,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.43e+26,,,,0.03495,,,0.000010843,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.435e+26,,,,0.034872,,,0.000010851,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.44e+26,,,,0.034794,,,0.000010859,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.445e+26,,,,0.034716,,,0.000010868,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.45e+26,,,,0.034638,,,0.000010876,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.455e+26,,,,0.03456,,,0.000010884,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.46e+26,,,,0.034482,,,0.000010892,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.465e+26,,,,0.034404,,,0.0000109,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.47e+26,,,,0.034326,,,0.000010908,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.475e+26,,,,0.034248,,,0.000010916,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.48e+26,,,,0.03417,,,0.000010925,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.485e+26,,,,0.034092,,,0.000010933,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.49e+26,,,,0.034014,,,0.000010941,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.495e+26,,,,0.033937,,,0.000010949,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.5e+26,,,,0.033859,,,0.000010957,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.505e+26,,,,0.033781,,,0.000010965,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.51e+26,,,,0.033703,,,0.000010974,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.515e+26,,,,0.033625,,,0.000010982,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.52e+26,,,,0.033547,,,0.00001099,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.525e+26,,,,0.033469,,,0.000010998,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.53e+26,,,,0.033391,,,0.000011006,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.535e+26,,,,0.033313,,,0.000011014,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.54e+26,,,,0.033235,,,0.000011022,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.545e+26,,,,0.033157,,,0.000011031,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.55e+26,,,,0.033079,,,0.000011039,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.555e+26,,,,0.033001,,,0.000011047,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.56e+26,,,,0.032923,,,0.000011055,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.565e+26,,,,0.032845,,,0.000011063,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.57e+26,,,,0.032768,,,0.000011071,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.575e+26,,,,0.03269,,,0.00001108,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.58e+26,,,,0.032612,,,0.000011088,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.585e+26,,,,0.032534,,,0.000011096,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.59e+26,,,,0.032456,,,0.000011104,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.595e+26,,,,0.032378,,,0.000011112,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.6e+26,,,,0.0323,,,0.00001112,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.605e+26,,,,0.032222,,,0.000011128,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.61e+26,,,,0.032144,,,0.000011137,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.615e+26,,,,0.032066,,,0.000011145,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.62e+26,,,,0.031988,,,0.000011153,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.625e+26,,,,0.03191,,,0.000011161,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.63e+26,,,,0.031832,,,0.000011169,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.635e+26,,,,0.031754,,,0.000011177,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.64e+26,,,,0.031676,,,0.000011186,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.645e+26,,,,0.031598,,,0.000011194,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.65e+26,,,,0.031521,,,0.000011202,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.655e+26,,,,0.031443,,,0.00001121,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.66e+26,,,,0.031365,,,0.000011218,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.665e+26,,,,0.031287,,,0.000011226,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.67e+26,,,,0.031209,,,0.000011235,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.675e+26,,,,0.031131,,,0.000011243,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.68e+26,,,,0.031053,,,0.000011251,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.685e+26,,,,0.030975,,,0.000011259,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.69e+26,,,,0.030897,,,0.000011267,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.695e+26,,,,0.030819,,,0.000011275,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.7e+26,,,,0.030741,,,0.000011283,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.705e+26,,,,0.030663,,,0.000011292,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.71e+26,,,,0.030585,,,0.0000113,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.715e+26,,,,0.030507,,,0.000011308,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.72e+26,,,,0.030429,,,0.000011316,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.725e+26,,,,0.030351,,,0.000011324,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.73e+26,,,,0.030274,,,0.000011332,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.735e+26,,,,0.030196,,,0.000011341,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.74e+26,,,,0.030118,,,0.000011349,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.745e+26,,,,0.03004,,,0.000011357,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.75e+26,,,,0.029962,,,0.000011365,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.755e+26,,,,0.029884,,,0.000011373,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.76e+26,,,,0.029806,,,0.000011381,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.765e+26,,,,0.029728,,,0.000011389,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.77e+26,,,,0.02965,,,0.000011398,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.775e+26,,,,0.029572,,,0.000011406,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.78e+26,,,,0.029494,,,0.000011414,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.785e+26,,,,0.029416,,,0.000011422,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.79e+26,,,,0.029338,,,0.00001143,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.795e+26,,,,0.02926,,,0.000011438,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.8e+26,,,,0.029182,,,0.000011447,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.805e+26,,,,0.029104,,,0.000011455,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.81e+26,,,,0.029027,,,0.000011463,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.815e+26,,,,0.028949,,,0.000011471,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.82e+26,,,,0.028871,,,0.000011479,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.825e+26,,,,0.028793,,,0.000011487,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.83e+26,,,,0.028715,,,0.000011495,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.835e+26,,,,0.028637,,,0.000011504,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.84e+26,,,,0.028559,,,0.000011512,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.845e+26,,,,0.028481,,,0.00001152,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.85e+26,,,,0.028403,,,0.000011528,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.855e+26,,,,0.028325,,,0.000011536,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.86e+26,,,,0.028247,,,0.000011544,,,,
5919,10.1002/aelm.201600019,26381,5(a),33044,(SnTe)1−x(Cu2Te)x,undefined,,1.865e+26,,,,0.028169,,,0.000011553,,,,
