sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Carrier concentration,Carrier mobility,Electrical conductivity,Electrical resistivity,Power factor,Seebeck coefficient,Thermal conductivity,ZT,Figure of merit Z
16681,10.1073/pnas.1111419109,25547,4a,31802,Br-PbSe_ 4E19,undefined,300,,,,,,,,0.066594,
16681,10.1073/pnas.1111419109,25544,3a,31804,Br-PbSe_ 6E19,undefined,350,,,410420,0.0000024365,951650000,-48.153,3.6664,0.065055,259559786.16626665
16681,10.1073/pnas.1111419109,25544,3a,31804,Br-PbSe_ 6E19,undefined,400,,,340560,0.0000029363,1191300000,-59.145,3.4178,0.14243,348557551.6414067
16681,10.1073/pnas.1111419109,25544,3a,31804,Br-PbSe_ 6E19,undefined,450,,,275760,0.0000036263,1356500000,-70.137,3.1692,0.21981,428026000.2524296
16681,10.1073/pnas.1111419109,25544,3a,31804,Br-PbSe_ 6E19,undefined,500,,,221900,0.0000045065,1460500000,-81.129,2.9206,0.29719,500068479.07964116
16681,10.1073/pnas.1111419109,25544,3a,31804,Br-PbSe_ 6E19,undefined,550,,,179310,0.0000055768,1521600000,-92.12,2.672,0.37456,569461077.8443114
16681,10.1073/pnas.1111419109,25544,3a,31804,Br-PbSe_ 6E19,undefined,600,,,146250,0.0000068374,1554900000,-103.11,2.4234,0.45194,641619212.6764051
16681,10.1073/pnas.1111419109,25544,3a,31804,Br-PbSe_ 6E19,undefined,650,,,120660,0.000008288,1570800000,-114.1,2.1749,0.52932,722240102.9932411
16681,10.1073/pnas.1111419109,25544,3a,31804,Br-PbSe_ 6E19,undefined,700,,,100720,0.0000099289,1576300000,-125.1,1.9263,0.60669,818304521.6217619
16681,10.1073/pnas.1111419109,25544,3a,31804,Br-PbSe_ 6E19,undefined,750,,,85034,0.00001176,1574900000,-136.09,1.6777,0.68407,938725636.2877749
16681,10.1073/pnas.1111419109,25544,3a,31804,Br-PbSe_ 6E19,undefined,800,,,72564,0.000013781,1569700000,-147.08,1.4291,0.76145,1098383598.0687146
16681,10.1073/pnas.1111419109,25544,3a,31804,Br-PbSe_ 6E19,undefined,850,,,62527,0.000015993,1562300000,-158.07,,0.83883,
16681,10.1073/pnas.1111419109,25545,3b,31804,Br-PbSe_ 6E19,undefined,300,,,470170,0.0000021269,,,,,
18596,10.1002/aenm.201700099,25444,2a,31676,Pb1−xBixTe_ x=0.3%,Pb0.997Bi0.003Te,350,,,47831,0.000020907,0.00094097,-0.00014026,2.4533,0.19497,0.0003835528
18596,10.1002/aenm.201700099,25444,2a,31676,Pb1−xBixTe_ x=0.3%,Pb0.997Bi0.003Te,400,,,45017,0.000022214,0.0010473,-0.00015253,2.3312,0.25448,0.0004492536
18596,10.1002/aenm.201700099,25444,2a,31676,Pb1−xBixTe_ x=0.3%,Pb0.997Bi0.003Te,450,,,42204,0.000023694,0.0011461,-0.00016479,2.209,0.314,0.0005188321
18596,10.1002/aenm.201700099,25444,2a,31676,Pb1−xBixTe_ x=0.3%,Pb0.997Bi0.003Te,500,,,39391,0.000025387,0.0012348,-0.00017705,2.0869,0.37352,0.000591691
18596,10.1002/aenm.201700099,25444,2a,31676,Pb1−xBixTe_ x=0.3%,Pb0.997Bi0.003Te,550,,,36577,0.00002734,0.0013109,-0.00018931,1.9648,0.43303,0.0006671926
18596,10.1002/aenm.201700099,25444,2a,31676,Pb1−xBixTe_ x=0.3%,Pb0.997Bi0.003Te,600,,,33764,0.000029617,0.0013718,-0.00020157,1.8426,0.49255,0.0007444915
18596,10.1002/aenm.201700099,25444,2a,31676,Pb1−xBixTe_ x=0.3%,Pb0.997Bi0.003Te,650,,,30950,0.00003231,0.0014151,-0.00021383,1.7205,0.55207,0.0008224935
18596,10.1002/aenm.201700099,25444,2a,31676,Pb1−xBixTe_ x=0.3%,Pb0.997Bi0.003Te,700,,,28137,0.00003554,0.0014383,-0.00022609,1.5984,0.61158,0.0008998373
18596,10.1002/aenm.201700099,25444,2a,31676,Pb1−xBixTe_ x=0.3%,Pb0.997Bi0.003Te,750,,,25324,0.000039488,0.0014387,-0.00023835,1.4762,0.6711,0.0009745969
18596,10.1002/aenm.201700099,25444,2a,31676,Pb1−xBixTe_ x=0.3%,Pb0.997Bi0.003Te,800,,,22510,0.000044425,0.0014137,-0.00025061,1.3541,0.73061,0.0010440145
18596,10.1002/aenm.201700099,25444,2a,31676,Pb1−xBixTe_ x=0.3%,Pb0.997Bi0.003Te,850,,,19697,0.000050769,0.0013611,-0.00026287,1.232,0.79013,0.001104789
18596,10.1002/aenm.201700099,25444,2a,31677,Pb1−xBixTe_ x=0.5%,Pb0.995Bi0.005Te,350,,,65053,0.000015372,0.00079201,-0.00011034,2.613,0.15479,0.0003031037
18596,10.1002/aenm.201700099,25444,2a,31677,Pb1−xBixTe_ x=0.5%,Pb0.995Bi0.005Te,400,,,60480,0.000016534,0.0009355,-0.00012437,2.4764,0.21507,0.0003777661
18596,10.1002/aenm.201700099,25444,2a,31677,Pb1−xBixTe_ x=0.5%,Pb0.995Bi0.005Te,450,,,55906,0.000017887,0.0010709,-0.0001384,2.3398,0.27536,0.0004576887
18596,10.1002/aenm.201700099,25444,2a,31677,Pb1−xBixTe_ x=0.5%,Pb0.995Bi0.005Te,500,,,51333,0.000019481,0.0011927,-0.00015243,2.2032,0.33565,0.0005413489
18596,10.1002/aenm.201700099,25444,2a,31677,Pb1−xBixTe_ x=0.5%,Pb0.995Bi0.005Te,550,,,46759,0.000021386,0.0012956,-0.00016646,2.0666,0.39594,0.0006269234
18596,10.1002/aenm.201700099,25444,2a,31677,Pb1−xBixTe_ x=0.5%,Pb0.995Bi0.005Te,600,,,42186,0.000023705,0.0013743,-0.00018049,1.93,0.45623,0.0007120725
18596,10.1002/aenm.201700099,25444,2a,31677,Pb1−xBixTe_ x=0.5%,Pb0.995Bi0.005Te,650,,,37612,0.000026587,0.0014232,-0.00019452,1.7934,0.51652,0.0007935764
18596,10.1002/aenm.201700099,25444,2a,31677,Pb1−xBixTe_ x=0.5%,Pb0.995Bi0.005Te,700,,,33039,0.000030267,0.001437,-0.00020855,1.6567,0.57681,0.000867387
18596,10.1002/aenm.201700099,25444,2a,31677,Pb1−xBixTe_ x=0.5%,Pb0.995Bi0.005Te,750,,,28465,0.000035131,0.0014103,-0.00022259,1.5201,0.63709,0.0009277679
18596,10.1002/aenm.201700099,25444,2a,31677,Pb1−xBixTe_ x=0.5%,Pb0.995Bi0.005Te,800,,,23892,0.000041855,0.0013377,-0.00023662,1.3835,0.69738,0.0009668956
18596,10.1002/aenm.201700099,25444,2a,31677,Pb1−xBixTe_ x=0.5%,Pb0.995Bi0.005Te,850,,,19318,0.000051765,0.0012137,-0.00025065,1.2469,0.75767,0.000973374
18596,10.1002/aenm.201700099,25444,2a,31678,Pb1−xBixTe_ x= 0.7%,Pb0.993Bi0.007Te,350,,,99311,0.000010069,0.00077032,-0.000088072,2.7077,0.11296,0.0002844924
18596,10.1002/aenm.201700099,25444,2a,31678,Pb1−xBixTe_ x= 0.7%,Pb0.993Bi0.007Te,400,,,91283,0.000010955,0.00094841,-0.00010193,2.5638,0.17573,0.0003699236
18596,10.1002/aenm.201700099,25444,2a,31678,Pb1−xBixTe_ x= 0.7%,Pb0.993Bi0.007Te,450,,,83256,0.000012011,0.001116,-0.00011578,2.4199,0.2385,0.0004611761
18596,10.1002/aenm.201700099,25444,2a,31678,Pb1−xBixTe_ x= 0.7%,Pb0.993Bi0.007Te,500,,,75228,0.000013293,0.0012641,-0.00012963,2.276,0.30126,0.0005554042
18596,10.1002/aenm.201700099,25444,2a,31678,Pb1−xBixTe_ x= 0.7%,Pb0.993Bi0.007Te,550,,,67200,0.000014881,0.0013836,-0.00014349,2.132,0.36403,0.0006489681
18596,10.1002/aenm.201700099,25444,2a,31678,Pb1−xBixTe_ x= 0.7%,Pb0.993Bi0.007Te,600,,,59172,0.0000169,0.0014649,-0.00015734,1.9881,0.4268,0.0007368342
18596,10.1002/aenm.201700099,25444,2a,31678,Pb1−xBixTe_ x= 0.7%,Pb0.993Bi0.007Te,650,,,51145,0.000019552,0.001499,-0.0001712,1.8442,0.48957,0.0008128186
18596,10.1002/aenm.201700099,25444,2a,31678,Pb1−xBixTe_ x= 0.7%,Pb0.993Bi0.007Te,700,,,43117,0.000023193,0.0014765,-0.00018505,1.7003,0.55233,0.0008683762
18596,10.1002/aenm.201700099,25444,2a,31678,Pb1−xBixTe_ x= 0.7%,Pb0.993Bi0.007Te,750,,,35089,0.000028499,0.0013883,-0.00019891,1.5564,0.6151,0.0008919943
18596,10.1002/aenm.201700099,25444,2a,31678,Pb1−xBixTe_ x= 0.7%,Pb0.993Bi0.007Te,800,,,27061,0.000036954,0.001225,-0.00021276,1.4125,0.67787,0.0008672566
18596,10.1002/aenm.201700099,25444,2a,31678,Pb1−xBixTe_ x= 0.7%,Pb0.993Bi0.007Te,850,,,19034,0.000052538,0.00097744,-0.00022661,1.2685,0.74064,0.0007705479
18596,10.1002/aenm.201700099,25444,2a,31678,Pb1−xBixTe_ x= 0.7%,Pb0.993Bi0.007Te,900,,,11006,0.00009086,0.00063643,-0.00024047,,0.8034,
18596,10.1002/aenm.201700099,25444,2a,31679,Pb1−xBixTe. x=1.0%,Pb0.99Bi0.01Te,350,,,118580,0.0000084331,0.00065538,-0.000074343,2.7219,0.09837,0.0002407803
18596,10.1002/aenm.201700099,25444,2a,31679,Pb1−xBixTe. x=1.0%,Pb0.99Bi0.01Te,400,,,108610,0.0000092073,0.00084741,-0.000088331,2.5789,0.1597,0.0003285936
18596,10.1002/aenm.201700099,25444,2a,31679,Pb1−xBixTe. x=1.0%,Pb0.99Bi0.01Te,450,,,98648,0.000010137,0.0010328,-0.00010232,2.4359,0.22103,0.0004239911
18596,10.1002/aenm.201700099,25444,2a,31679,Pb1−xBixTe. x=1.0%,Pb0.99Bi0.01Te,500,,,88683,0.000011276,0.0011997,-0.00011631,2.293,0.28236,0.000523201
18596,10.1002/aenm.201700099,25444,2a,31679,Pb1−xBixTe. x=1.0%,Pb0.99Bi0.01Te,550,,,78718,0.000012704,0.0013363,-0.00013029,2.15,0.34369,0.0006215349
18596,10.1002/aenm.201700099,25444,2a,31679,Pb1−xBixTe. x=1.0%,Pb0.99Bi0.01Te,600,,,68752,0.000014545,0.0014312,-0.00014428,2.007,0.40502,0.0007131041
18596,10.1002/aenm.201700099,25444,2a,31679,Pb1−xBixTe. x=1.0%,Pb0.99Bi0.01Te,650,,,58787,0.000017011,0.0014726,-0.00015827,1.864,0.46635,0.0007900215
18596,10.1002/aenm.201700099,25444,2a,31679,Pb1−xBixTe. x=1.0%,Pb0.99Bi0.01Te,700,,,48822,0.000020483,0.0014487,-0.00017226,1.721,0.52768,0.000841778
18596,10.1002/aenm.201700099,25444,2a,31679,Pb1−xBixTe. x=1.0%,Pb0.99Bi0.01Te,750,,,38857,0.000025735,0.0013479,-0.00018625,1.5781,0.58901,0.0008541284
18596,10.1002/aenm.201700099,25444,2a,31679,Pb1−xBixTe. x=1.0%,Pb0.99Bi0.01Te,800,,,28891,0.000034613,0.0011583,-0.00020023,1.4351,0.65034,0.0008071215
18596,10.1002/aenm.201700099,25444,2a,31679,Pb1−xBixTe. x=1.0%,Pb0.99Bi0.01Te,850,,,18926,0.000052837,0.00086852,-0.00021422,1.2921,0.71168,0.0006721771
18596,10.1002/aenm.201700099,25444,2a,31679,Pb1−xBixTe. x=1.0%,Pb0.99Bi0.01Te,900,,,8960.9,0.0001116,,,,0.77301,
18596,10.1002/aenm.201700099,25444,2a,31680,Pb1−xBixTe_ x= 1.25%,Pb0.9875Bi0.0125Te,350,,,141990,0.0000070427,0.00067218,-0.000068804,2.7694,0.08406,0.0002427168
18596,10.1002/aenm.201700099,25444,2a,31680,Pb1−xBixTe_ x= 1.25%,Pb0.9875Bi0.0125Te,400,,,130180,0.0000076817,0.00087266,-0.000081875,2.6306,0.14675,0.0003317342
18596,10.1002/aenm.201700099,25444,2a,31680,Pb1−xBixTe_ x= 1.25%,Pb0.9875Bi0.0125Te,450,,,118360,0.0000084488,0.001067,-0.000094947,2.4917,0.20944,0.0004282217
18596,10.1002/aenm.201700099,25444,2a,31680,Pb1−xBixTe_ x= 1.25%,Pb0.9875Bi0.0125Te,500,,,106550,0.0000093853,0.0012433,-0.00010802,2.3529,0.27213,0.0005284117
18596,10.1002/aenm.201700099,25444,2a,31680,Pb1−xBixTe_ x= 1.25%,Pb0.9875Bi0.0125Te,550,,,94742,0.000010555,0.0013892,-0.00012109,2.214,0.33481,0.0006274616
18596,10.1002/aenm.201700099,25444,2a,31680,Pb1−xBixTe_ x= 1.25%,Pb0.9875Bi0.0125Te,600,,,82930,0.000012058,0.0014926,-0.00013416,2.0752,0.3975,0.000719256
18596,10.1002/aenm.201700099,25444,2a,31680,Pb1−xBixTe_ x= 1.25%,Pb0.9875Bi0.0125Te,650,,,71118,0.000014061,0.0015416,-0.00014723,1.9363,0.46019,0.0007961576
18596,10.1002/aenm.201700099,25444,2a,31680,Pb1−xBixTe_ x= 1.25%,Pb0.9875Bi0.0125Te,700,,,59307,0.000016861,0.001524,-0.0001603,1.7975,0.52288,0.0008478442
18596,10.1002/aenm.201700099,25444,2a,31680,Pb1−xBixTe_ x= 1.25%,Pb0.9875Bi0.0125Te,750,,,47495,0.000021055,0.0014276,-0.00017337,1.6586,0.58557,0.0008607259
18596,10.1002/aenm.201700099,25444,2a,31680,Pb1−xBixTe_ x= 1.25%,Pb0.9875Bi0.0125Te,800,,,35684,0.000028024,0.0012405,-0.00018645,1.5198,0.64826,0.0008162258
18596,10.1002/aenm.201700099,25444,2a,31680,Pb1−xBixTe_ x= 1.25%,Pb0.9875Bi0.0125Te,850,,,23872,0.00004189,0.0009503,-0.00019952,1.381,0.71095,0.0006881245
18596,10.1002/aenm.201700099,25444,2a,31680,Pb1−xBixTe_ x= 1.25%,Pb0.9875Bi0.0125Te,900,,,12060,0.000082919,0.00054505,-0.00021259,1.2421,0.77363,0.0004388133
18596,10.1002/aenm.201700099,25445,2b,31680,Pb1−xBixTe_ x= 1.25%,Pb0.9875Bi0.0125Te,300,,,,,,-0.000055732,,,
18596,10.1002/aenm.201700099,25445,2b,31681,Pb1−xBixTe_ x=1.5%,Pb.985Bi0.015Te,350,,,169820,0.0000058886,0.00045142,-0.000051558,2.7642,0.031857,0.0001633095
18596,10.1002/aenm.201700099,25445,2b,31681,Pb1−xBixTe_ x=1.5%,Pb.985Bi0.015Te,400,,,154810,0.0000064595,0.00064741,-0.000064668,2.6246,0.093069,0.00024667
18596,10.1002/aenm.201700099,25445,2b,31681,Pb1−xBixTe_ x=1.5%,Pb.985Bi0.015Te,450,,,139790,0.0000071536,0.00084563,-0.000077777,2.485,0.15428,0.0003402938
18596,10.1002/aenm.201700099,25445,2b,31681,Pb1−xBixTe_ x=1.5%,Pb.985Bi0.015Te,500,,,124780,0.0000080141,0.0010307,-0.000090886,2.3455,0.21549,0.0004394372
18596,10.1002/aenm.201700099,25445,2b,31681,Pb1−xBixTe_ x=1.5%,Pb.985Bi0.015Te,550,,,109770,0.00000911,0.0011873,-0.000104,2.2059,0.2767,0.0005382384
18596,10.1002/aenm.201700099,25445,2b,31681,Pb1−xBixTe_ x=1.5%,Pb.985Bi0.015Te,600,,,94755,0.000010554,0.0012995,-0.00011711,2.0664,0.33792,0.0006288715
18596,10.1002/aenm.201700099,25445,2b,31681,Pb1−xBixTe_ x=1.5%,Pb.985Bi0.015Te,650,,,79742,0.00001254,0.001352,-0.00013021,1.9268,0.39913,0.0007016815
18596,10.1002/aenm.201700099,25445,2b,31681,Pb1−xBixTe_ x=1.5%,Pb.985Bi0.015Te,700,,,64728,0.000015449,0.0013296,-0.00014332,1.7872,0.46034,0.000743957
18596,10.1002/aenm.201700099,25445,2b,31681,Pb1−xBixTe_ x=1.5%,Pb.985Bi0.015Te,750,,,49715,0.000020115,0.0012165,-0.00015643,1.6477,0.52155,0.0007383019
18596,10.1002/aenm.201700099,25445,2b,31681,Pb1−xBixTe_ x=1.5%,Pb.985Bi0.015Te,800,,,34702,0.000028817,0.00099747,-0.00016954,1.5081,0.58276,0.0006614084
18596,10.1002/aenm.201700099,25445,2b,31681,Pb1−xBixTe_ x=1.5%,Pb.985Bi0.015Te,850,,,19689,0.00005079,0.00065685,-0.00018265,1.3686,0.64397,0.000479943
18596,10.1002/aenm.201700099,25445,2b,31681,Pb1−xBixTe_ x=1.5%,Pb.985Bi0.015Te,900,,,,,,-0.00019576,,0.70519,
18596,10.1002/aenm.201700099,25474,4a,31681,Pb1−xBixTe_ x=1.5%,Pb.985Bi0.015Te,300,,,184830,0.0000054104,,,2.9037,,
18596,10.1002/aenm.201700099,25446,2c,31682,Pb1−xSbxTe_ x=0.3%,Pb0.997Sb0.003Te,300,,,2818.8,0.00035476,,,,,
18596,10.1002/aenm.201700099,25446,2c,31682,Pb1−xSbxTe_ x=0.3%,Pb0.997Sb0.003Te,350,,,3455.9,0.00028936,0.0001062,-0.0001753,1.8287,0.055373,0.000058074
18596,10.1002/aenm.201700099,25446,2c,31682,Pb1−xSbxTe_ x=0.3%,Pb0.997Sb0.003Te,400,,,4093,0.00024432,0.00014023,-0.0001851,1.8245,0.075599,0.0000768594
18596,10.1002/aenm.201700099,25446,2c,31682,Pb1−xSbxTe_ x=0.3%,Pb0.997Sb0.003Te,450,,,4730.2,0.00021141,0.0001797,-0.00019491,1.8203,0.095825,0.00009872
18596,10.1002/aenm.201700099,25446,2c,31682,Pb1−xSbxTe_ x=0.3%,Pb0.997Sb0.003Te,500,,,5367.3,0.00018631,0.00022495,-0.00020472,1.816,0.11605,0.0001238711
18596,10.1002/aenm.201700099,25446,2c,31682,Pb1−xSbxTe_ x=0.3%,Pb0.997Sb0.003Te,550,,,6004.5,0.00016654,0.00027632,-0.00021452,1.8118,0.13628,0.0001525113
18596,10.1002/aenm.201700099,25446,2c,31682,Pb1−xSbxTe_ x=0.3%,Pb0.997Sb0.003Te,600,,,6641.6,0.00015057,0.00033423,-0.00022433,1.8076,0.1565,0.0001849026
18596,10.1002/aenm.201700099,25446,2c,31682,Pb1−xSbxTe_ x=0.3%,Pb0.997Sb0.003Te,650,,,7278.8,0.00013739,0.00039904,-0.00023414,1.8034,0.17673,0.0002212709
18596,10.1002/aenm.201700099,25446,2c,31682,Pb1−xSbxTe_ x=0.3%,Pb0.997Sb0.003Te,700,,,7915.9,0.00012633,0.00047105,-0.00024394,1.7992,0.19696,0.0002618108
18596,10.1002/aenm.201700099,25446,2c,31682,Pb1−xSbxTe_ x=0.3%,Pb0.997Sb0.003Te,750,,,8553,0.00011692,0.00055072,-0.00025375,1.7949,0.21718,0.0003068249
18596,10.1002/aenm.201700099,25446,2c,31682,Pb1−xSbxTe_ x=0.3%,Pb0.997Sb0.003Te,800,,,9190.2,0.00010881,0.00063839,-0.00026356,1.7907,0.23741,0.000356503
18596,10.1002/aenm.201700099,25446,2c,31682,Pb1−xSbxTe_ x=0.3%,Pb0.997Sb0.003Te,850,,,9827.3,0.00010176,0.00073435,-0.00027336,1.7865,0.25763,0.0004110551
18596,10.1002/aenm.201700099,25446,2c,31683,Pb1−xSbxTe_ x=0.5%,Pb0.995Sb0.005Te,300,,,4061,0.00024624,,,,,
18596,10.1002/aenm.201700099,25446,2c,31683,Pb1−xSbxTe_ x=0.5%,Pb0.995Sb0.005Te,350,,,4908.9,0.00020371,0.00019763,-0.00020065,1.8469,0.0761,0.0001070063
18596,10.1002/aenm.201700099,25446,2c,31683,Pb1−xSbxTe_ x=0.5%,Pb0.995Sb0.005Te,400,,,5756.8,0.00017371,0.00025247,-0.00020942,1.8068,0.11537,0.0001397332
18596,10.1002/aenm.201700099,25446,2c,31683,Pb1−xSbxTe_ x=0.5%,Pb0.995Sb0.005Te,450,,,6604.7,0.00015141,0.00031446,-0.0002182,1.7666,0.15464,0.0001780029
18596,10.1002/aenm.201700099,25446,2c,31683,Pb1−xSbxTe_ x=0.5%,Pb0.995Sb0.005Te,500,,,7452.7,0.00013418,0.00038393,-0.00022697,1.7265,0.19392,0.0002223747
18596,10.1002/aenm.201700099,25446,2c,31683,Pb1−xSbxTe_ x=0.5%,Pb0.995Sb0.005Te,550,,,8300.6,0.00012047,0.00046129,-0.00023574,1.6864,0.23319,0.0002735353
18596,10.1002/aenm.201700099,25446,2c,31683,Pb1−xSbxTe_ x=0.5%,Pb0.995Sb0.005Te,600,,,9148.5,0.00010931,0.00054699,-0.00024452,1.6462,0.27246,0.0003322743
18596,10.1002/aenm.201700099,25446,2c,31683,Pb1−xSbxTe_ x=0.5%,Pb0.995Sb0.005Te,650,,,9996.4,0.00010004,0.00064133,-0.00025329,1.6061,0.31173,0.0003993089
18596,10.1002/aenm.201700099,25446,2c,31683,Pb1−xSbxTe_ x=0.5%,Pb0.995Sb0.005Te,700,,,10844,0.000092217,0.00074472,-0.00026206,1.5659,0.35101,0.0004755859
18596,10.1002/aenm.201700099,25446,2c,31683,Pb1−xSbxTe_ x=0.5%,Pb0.995Sb0.005Te,750,,,11692,0.000085529,0.00085766,-0.00027084,1.5258,0.39028,0.0005621051
18596,10.1002/aenm.201700099,25446,2c,31683,Pb1−xSbxTe_ x=0.5%,Pb0.995Sb0.005Te,800,,,12540,0.000079745,0.0009804,-0.00027961,1.4857,0.42955,0.000659891
18596,10.1002/aenm.201700099,25446,2c,31683,Pb1−xSbxTe_ x=0.5%,Pb0.995Sb0.005Te,850,,,13388,0.000074694,0.0011134,-0.00028838,1.4455,0.46882,0.0007702525
18596,10.1002/aenm.201700099,25446,2c,31684,Pb1−xSbxTe_ x= 0.7%,Pb0.993Sb0.007Te,350,,,30843,0.000032422,0.0010195,-0.00018181,2.1773,0.21824,0.0004682405
18596,10.1002/aenm.201700099,25446,2c,31684,Pb1−xSbxTe_ x= 0.7%,Pb0.993Sb0.007Te,400,,,29691,0.00003368,0.0010755,-0.00019032,2.085,0.27079,0.0005158273
18596,10.1002/aenm.201700099,25446,2c,31684,Pb1−xSbxTe_ x= 0.7%,Pb0.993Sb0.007Te,450,,,28539,0.00003504,0.0011282,-0.00019883,1.9928,0.32333,0.0005661381
18596,10.1002/aenm.201700099,25446,2c,31684,Pb1−xSbxTe_ x= 0.7%,Pb0.993Sb0.007Te,500,,,27387,0.000036514,0.0011774,-0.00020734,1.9005,0.37587,0.0006195212
18596,10.1002/aenm.201700099,25446,2c,31684,Pb1−xSbxTe_ x= 0.7%,Pb0.993Sb0.007Te,550,,,26235,0.000038117,0.0012223,-0.00021585,1.8083,0.42842,0.0006759387
18596,10.1002/aenm.201700099,25446,2c,31684,Pb1−xSbxTe_ x= 0.7%,Pb0.993Sb0.007Te,600,,,25083,0.000039868,0.0012626,-0.00022436,1.7161,0.48096,0.000735738
18596,10.1002/aenm.201700099,25446,2c,31684,Pb1−xSbxTe_ x= 0.7%,Pb0.993Sb0.007Te,650,,,23931,0.000041787,0.0012977,-0.00023287,1.6238,0.5335,0.0007991748
18596,10.1002/aenm.201700099,25446,2c,31684,Pb1−xSbxTe_ x= 0.7%,Pb0.993Sb0.007Te,700,,,22779,0.0000439,0.0013272,-0.00024138,1.5316,0.58605,0.0008665448
18596,10.1002/aenm.201700099,25446,2c,31684,Pb1−xSbxTe_ x= 0.7%,Pb0.993Sb0.007Te,750,,,21627,0.000046238,0.0013505,-0.00024989,1.4393,0.63859,0.0009383033
18596,10.1002/aenm.201700099,25446,2c,31684,Pb1−xSbxTe_ x= 0.7%,Pb0.993Sb0.007Te,800,,,20476,0.000048838,0.0013672,-0.0002584,1.3471,0.69114,0.0010149209
18596,10.1002/aenm.201700099,25446,2c,31684,Pb1−xSbxTe_ x= 0.7%,Pb0.993Sb0.007Te,850,,,19324,0.000051749,0.0013767,-0.00026691,1.2548,0.74368,0.001097147
18596,10.1002/aenm.201700099,25448,2d,31684,Pb1−xSbxTe_ x= 0.7%,Pb0.993Sb0.007Te,300,,,,,,-0.0001733,,,
18596,10.1002/aenm.201700099,25448,2d,31684,Pb1−xSbxTe_ x= 0.7%,Pb0.993Sb0.007Te,900,,,,,,-0.00027542,1.1626,,
18596,10.1002/aenm.201700099,25446,2c,31685,Pb1−xSbxTe. x=1.0%,Pb1−xSbxTe. x=1.0%,300,,,58381,0.000017129,,,,,
18596,10.1002/aenm.201700099,25446,2c,31685,Pb1−xSbxTe. x=1.0%,Pb1−xSbxTe. x=1.0%,350,,,55201,0.000018116,0.0013472,-0.00015622,2.2438,0.28663,0.00060041
18596,10.1002/aenm.201700099,25446,2c,31685,Pb1−xSbxTe. x=1.0%,Pb1−xSbxTe. x=1.0%,400,,,52022,0.000019223,0.0014401,-0.00016638,2.1286,0.35979,0.000676548
18596,10.1002/aenm.201700099,25446,2c,31685,Pb1−xSbxTe. x=1.0%,Pb1−xSbxTe. x=1.0%,450,,,48842,0.000020474,0.0015221,-0.00017653,2.0134,0.43295,0.0007559849
18596,10.1002/aenm.201700099,25446,2c,31685,Pb1−xSbxTe. x=1.0%,Pb1−xSbxTe. x=1.0%,500,,,45663,0.0000219,0.0015915,-0.00018669,1.8982,0.50611,0.0008384259
18596,10.1002/aenm.201700099,25446,2c,31685,Pb1−xSbxTe. x=1.0%,Pb1−xSbxTe. x=1.0%,550,,,42483,0.000023539,0.0016462,-0.00019685,1.783,0.57927,0.0009232754
18596,10.1002/aenm.201700099,25446,2c,31685,Pb1−xSbxTe. x=1.0%,Pb1−xSbxTe. x=1.0%,600,,,39303,0.000025443,0.0016843,-0.00020701,1.6678,0.65243,0.0010098933
18596,10.1002/aenm.201700099,25446,2c,31685,Pb1−xSbxTe. x=1.0%,Pb1−xSbxTe. x=1.0%,650,,,36124,0.000027682,0.0017037,-0.00021717,1.5526,0.72559,0.0010973206
18596,10.1002/aenm.201700099,25446,2c,31685,Pb1−xSbxTe. x=1.0%,Pb1−xSbxTe. x=1.0%,700,,,32944,0.000030355,0.0017024,-0.00022732,1.4374,0.79876,0.0011843607
18596,10.1002/aenm.201700099,25446,2c,31685,Pb1−xSbxTe. x=1.0%,Pb1−xSbxTe. x=1.0%,750,,,29764,0.000033598,0.0016786,-0.00023748,1.3222,0.87192,0.0012695507
18596,10.1002/aenm.201700099,25446,2c,31685,Pb1−xSbxTe. x=1.0%,Pb1−xSbxTe. x=1.0%,800,,,26585,0.000037615,0.0016303,-0.00024764,1.207,0.94508,0.0013507042
18596,10.1002/aenm.201700099,25446,2c,31685,Pb1−xSbxTe. x=1.0%,Pb1−xSbxTe. x=1.0%,850,,,23405,0.000042726,0.0015555,-0.0002578,1.0919,1.0182,0.001424581
18596,10.1002/aenm.201700099,25446,2c,31686,Pb1−xSbxTe_ x= 1.25%,Pb0.9875Sb0.0125Te,350,,,162700,0.0000061463,0.0017388,-0.00010338,3.1086,0.23083,0.0005593515
18596,10.1002/aenm.201700099,25446,2c,31686,Pb1−xSbxTe_ x= 1.25%,Pb0.9875Sb0.0125Te,400,,,149000,0.0000067114,0.0019825,-0.00011535,2.9115,0.31846,0.0006809205
18596,10.1002/aenm.201700099,25446,2c,31686,Pb1−xSbxTe_ x= 1.25%,Pb0.9875Sb0.0125Te,450,,,135300,0.000007391,0.0021933,-0.00012732,2.7143,0.40609,0.0008080536
18596,10.1002/aenm.201700099,25446,2c,31686,Pb1−xSbxTe_ x= 1.25%,Pb0.9875Sb0.0125Te,500,,,121600,0.0000082237,0.0023592,-0.00013929,2.5171,0.49371,0.0009372691
18596,10.1002/aenm.201700099,25446,2c,31686,Pb1−xSbxTe_ x= 1.25%,Pb0.9875Sb0.0125Te,550,,,107910,0.000009267,0.0024689,-0.00015126,2.32,0.58134,0.001064181
