sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Carrier concentration,Carrier mobility,Electrical conductivity,Electrical resistivity,Hall concentration,Hall movility,Lattice thermal conductivity,Power factor,Seebeck coefficient,Thermal conductivity,ZT,hall density,Figure of merit Z
7980,10.1039/c5ee02600h,24967,7(a),31116,Mg2Sn1xyGexSby_ x=0.2,undefined,500,,,,,,,,,,1.8797,,,
7980,10.1039/c5ee02600h,24967,7(a),31116,Mg2Sn1xyGexSby_ x=0.2,undefined,550,,,,,,,,,,1.7618,,,
7980,10.1039/c5ee02600h,24967,7(a),31116,Mg2Sn1xyGexSby_ x=0.2,undefined,600,,,,,,,,,,1.6439,,,
7980,10.1039/c5ee02600h,24967,7(a),31116,Mg2Sn1xyGexSby_ x=0.2,undefined,650,,,,,,,,,,1.526,,,
7980,10.1039/c5ee02600h,24967,7(a),31116,Mg2Sn1xyGexSby_ x=0.2,undefined,700,,,,,,,,,,1.4081,,,
7980,10.1039/c5ee02600h,24967,7(a),31117,Mg2Sn1xyGexSby_ x=0.3,undefined,350,,,,,,,,,,2.1386,,,
7980,10.1039/c5ee02600h,24967,7(a),31117,Mg2Sn1xyGexSby_ x=0.3,undefined,400,,,,,,,,,,2.0148,,,
7980,10.1039/c5ee02600h,24967,7(a),31117,Mg2Sn1xyGexSby_ x=0.3,undefined,450,,,,,,,,,,1.8911,,,
7980,10.1039/c5ee02600h,24967,7(a),31117,Mg2Sn1xyGexSby_ x=0.3,undefined,500,,,,,,,,,,1.7674,,,
7980,10.1039/c5ee02600h,24967,7(a),31117,Mg2Sn1xyGexSby_ x=0.3,undefined,550,,,,,,,,,,1.6437,,,
7980,10.1039/c5ee02600h,24967,7(a),31117,Mg2Sn1xyGexSby_ x=0.3,undefined,600,,,,,,,,,,1.5199,,,
7980,10.1039/c5ee02600h,24967,7(a),31117,Mg2Sn1xyGexSby_ x=0.3,undefined,650,,,,,,,,,,1.3962,,,
7980,10.1039/c5ee02600h,24967,7(a),31117,Mg2Sn1xyGexSby_ x=0.3,undefined,700,,,,,,,,,,1.2725,,,
8671,10.1016/j.intermet.2010.12.001,25123,2,31276,BayFe4Sb12_ y=0.87 BM,undefined,300,,,260630,0.0000038368,,,,0.0015959,0.00007825,,,,
8671,10.1016/j.intermet.2010.12.001,25123,2,31276,BayFe4Sb12_ y=0.87 BM,undefined,350,,,246720,0.0000040532,,,,0.0017828,0.000085006,,,,
8671,10.1016/j.intermet.2010.12.001,25123,2,31276,BayFe4Sb12_ y=0.87 BM,undefined,400,,,234210,0.0000042696,,,,0.0019721,0.000091762,,,,
8671,10.1016/j.intermet.2010.12.001,25123,2,31276,BayFe4Sb12_ y=0.87 BM,undefined,450,,,222920,0.000004486,,,,0.0021636,0.000098518,,,,
8671,10.1016/j.intermet.2010.12.001,25123,2,31276,BayFe4Sb12_ y=0.87 BM,undefined,500,,,212660,0.0000047024,,,,0.0023566,0.00010527,3.1173,0.41609,,0.0007559747
8671,10.1016/j.intermet.2010.12.001,25123,2,31276,BayFe4Sb12_ y=0.87 BM,undefined,550,,,203300,0.0000049188,,,,0.0025516,0.00011203,3.2048,0.48114,,0.0007961807
8671,10.1016/j.intermet.2010.12.001,25123,2,31276,BayFe4Sb12_ y=0.87 BM,undefined,600,,,194730,0.0000051352,,,,0.0027478,0.00011879,3.2922,0.5462,,0.0008346395
8671,10.1016/j.intermet.2010.12.001,25123,2,31276,BayFe4Sb12_ y=0.87 BM,undefined,650,,,186860,0.0000053516,,,,0.002945,0.00012554,3.3797,0.61125,,0.0008713791
8671,10.1016/j.intermet.2010.12.001,25123,2,31276,BayFe4Sb12_ y=0.87 BM,undefined,700,,,179600,0.000005568,,,,0.0031436,0.0001323,3.4672,0.6763,,0.0009066682
8671,10.1016/j.intermet.2010.12.001,25123,2,31276,BayFe4Sb12_ y=0.87 BM,undefined,750,,,172880,0.0000057844,,,,0.0033426,0.00013905,3.5546,0.74135,,0.000940359
8671,10.1016/j.intermet.2010.12.001,25123,2,31276,BayFe4Sb12_ y=0.87 BM,undefined,800,,,166640,0.0000060008,,,,0.0035429,0.00014581,3.6421,0.8064,,0.000972763
8671,10.1016/j.intermet.2010.12.001,25123,2,31277,BayFe4Sb12_ y=0.83 BM,undefined,300,,,288560,0.0000034655,,,,0.001732,0.000077474,,,,
8671,10.1016/j.intermet.2010.12.001,25123,2,31277,BayFe4Sb12_ y=0.83 BM,undefined,350,,,272090,0.0000036753,,,,0.0019055,0.000083685,,,,
8671,10.1016/j.intermet.2010.12.001,25123,2,31277,BayFe4Sb12_ y=0.83 BM,undefined,400,,,257390,0.0000038852,,,,0.00208,0.000089895,,,,
8671,10.1016/j.intermet.2010.12.001,25123,2,31277,BayFe4Sb12_ y=0.83 BM,undefined,450,,,244200,0.000004095,,,,0.0022555,0.000096106,,,,
8671,10.1016/j.intermet.2010.12.001,25123,2,31277,BayFe4Sb12_ y=0.83 BM,undefined,500,,,232290,0.0000043049,,,,0.0024319,0.00010232,2.9149,0.38955,,0.0008342996
8671,10.1016/j.intermet.2010.12.001,25123,2,31277,BayFe4Sb12_ y=0.83 BM,undefined,550,,,221500,0.0000045147,,,,0.002609,0.00010853,3.0369,0.43932,,0.0008590997
8671,10.1016/j.intermet.2010.12.001,25123,2,31277,BayFe4Sb12_ y=0.83 BM,undefined,600,,,211660,0.0000047246,,,,0.0027866,0.00011474,3.1588,0.48908,,0.0008821704
8671,10.1016/j.intermet.2010.12.001,25123,2,31277,BayFe4Sb12_ y=0.83 BM,undefined,650,,,202660,0.0000049344,,,,0.0029647,0.00012095,3.2807,0.53884,,0.0009036791
8671,10.1016/j.intermet.2010.12.001,25123,2,31277,BayFe4Sb12_ y=0.83 BM,undefined,700,,,194390,0.0000051443,,,,0.0031432,0.00012716,3.4026,0.58861,,0.0009237642
8671,10.1016/j.intermet.2010.12.001,25123,2,31277,BayFe4Sb12_ y=0.83 BM,undefined,750,,,186770,0.0000053541,,,,0.0033222,0.00013337,3.5246,0.63837,,0.000942575
8671,10.1016/j.intermet.2010.12.001,25123,2,31277,BayFe4Sb12_ y=0.83 BM,undefined,800,,,179730,0.000005564,,,,0.0035016,0.00013958,3.6465,0.68814,,0.0009602633
8671,10.1016/j.intermet.2010.12.001,25123,2,31278,BayFe4Sb12_ y=0.83 HM,undefined,300,,,334070,0.0000029934,,,,0.0013007,0.000062399,,,,
8671,10.1016/j.intermet.2010.12.001,25123,2,31278,BayFe4Sb12_ y=0.83 HM,undefined,350,,,311370,0.0000032116,,,,0.0013962,0.000066964,,,,
8671,10.1016/j.intermet.2010.12.001,25123,2,31278,BayFe4Sb12_ y=0.83 HM,undefined,400,,,291570,0.0000034297,,,,0.0014917,0.000071528,,,,
8671,10.1016/j.intermet.2010.12.001,25123,2,31278,BayFe4Sb12_ y=0.83 HM,undefined,450,,,274140,0.0000036478,,,,0.0015873,0.000076093,,,,
8671,10.1016/j.intermet.2010.12.001,25123,2,31278,BayFe4Sb12_ y=0.83 HM,undefined,500,,,258670,0.0000038659,,,,0.0016828,0.000080657,3.9092,0.24265,,0.0004304717
8671,10.1016/j.intermet.2010.12.001,25123,2,31278,BayFe4Sb12_ y=0.83 HM,undefined,550,,,244860,0.000004084,,,,0.0017783,0.000085221,4.0538,0.26118,,0.0004386748
8671,10.1016/j.intermet.2010.12.001,25123,2,31278,BayFe4Sb12_ y=0.83 HM,undefined,600,,,232440,0.0000043022,,,,0.0018738,0.000089786,4.1983,0.2797,,0.0004463235
8671,10.1016/j.intermet.2010.12.001,25123,2,31278,BayFe4Sb12_ y=0.83 HM,undefined,650,,,221220,0.0000045203,,,,0.0019693,0.00009435,4.3429,0.29822,,0.0004534528
8671,10.1016/j.intermet.2010.12.001,25123,2,31278,BayFe4Sb12_ y=0.83 HM,undefined,700,,,211040,0.0000047384,,,,0.0020649,0.000098915,4.4874,0.31675,,0.0004601551
8671,10.1016/j.intermet.2010.12.001,25123,2,31278,BayFe4Sb12_ y=0.83 HM,undefined,750,,,201760,0.0000049565,,,,0.0021605,0.00010348,4.6319,0.33527,,0.0004664393
8671,10.1016/j.intermet.2010.12.001,25123,2,31278,BayFe4Sb12_ y=0.83 HM,undefined,800,,,193250,0.0000051747,,,,0.0022557,0.00010804,4.7765,0.35379,,0.0004722496
8671,10.1016/j.intermet.2010.12.001,25123,2,31279,DDyFe4Sb12_ y=0.88 BM,undefined,300,,,249250,0.000004012,,,,0.0020654,0.00009103,,,,
8671,10.1016/j.intermet.2010.12.001,25123,2,31279,DDyFe4Sb12_ y=0.88 BM,undefined,350,,,236120,0.0000042351,,,,0.0022852,0.000098378,,,,
8671,10.1016/j.intermet.2010.12.001,25123,2,31279,DDyFe4Sb12_ y=0.88 BM,undefined,400,,,224310,0.0000044582,,,,0.0025075,0.00010573,,,,
8671,10.1016/j.intermet.2010.12.001,25123,2,31279,DDyFe4Sb12_ y=0.88 BM,undefined,450,,,213620,0.0000046813,,,,0.0027311,0.00011307,,,,
8671,10.1016/j.intermet.2010.12.001,25123,2,31279,DDyFe4Sb12_ y=0.88 BM,undefined,500,,,203900,0.0000049044,,,,0.0029567,0.00012042,2.5067,0.61644,,0.0011795189
8671,10.1016/j.intermet.2010.12.001,25123,2,31279,DDyFe4Sb12_ y=0.88 BM,undefined,550,,,195020,0.0000051276,,,,0.0031837,0.00012777,2.6192,0.69104,,0.0012155238
8671,10.1016/j.intermet.2010.12.001,25123,2,31279,DDyFe4Sb12_ y=0.88 BM,undefined,600,,,186890,0.0000053507,,,,0.0034121,0.00013512,2.7318,0.76564,,0.0012490299
8671,10.1016/j.intermet.2010.12.001,25123,2,31279,DDyFe4Sb12_ y=0.88 BM,undefined,650,,,179410,0.0000055738,,,,0.0036416,0.00014247,2.8443,0.84024,,0.001280315
8671,10.1016/j.intermet.2010.12.001,25123,2,31279,DDyFe4Sb12_ y=0.88 BM,undefined,700,,,172510,0.0000057969,,,,0.0038716,0.00014981,2.9568,0.91484,,0.0013093885
8671,10.1016/j.intermet.2010.12.001,25123,2,31279,DDyFe4Sb12_ y=0.88 BM,undefined,750,,,166110,0.00000602,,,,0.0041028,0.00015716,3.0693,0.98943,,0.0013367217
8671,10.1016/j.intermet.2010.12.001,25123,2,31279,DDyFe4Sb12_ y=0.88 BM,undefined,800,,,160180,0.0000062431,,,,0.004335,0.00016451,3.1818,1.064,,0.0013624364
8671,10.1016/j.intermet.2010.12.001,25123,2,31280,DDyFe4Sb12_ y=0.85 HM,undefined,350,,,192060,0.0000052068,,,,0.0016164,0.000091739,,,,
8671,10.1016/j.intermet.2010.12.001,25123,2,31280,DDyFe4Sb12_ y=0.85 HM,undefined,400,,,183460,0.0000054507,,,,0.0017421,0.000097447,,,,
8671,10.1016/j.intermet.2010.12.001,25123,2,31280,DDyFe4Sb12_ y=0.85 HM,undefined,450,,,175600,0.0000056946,,,,0.0018684,0.00010315,,,,
8671,10.1016/j.intermet.2010.12.001,25123,2,31280,DDyFe4Sb12_ y=0.85 HM,undefined,500,,,168390,0.0000059385,,,,0.0019955,0.00010886,2.1146,0.5205,,0.0009436773
8671,10.1016/j.intermet.2010.12.001,25123,2,31280,DDyFe4Sb12_ y=0.85 HM,undefined,550,,,161750,0.0000061824,,,,0.0021232,0.00011457,2.2135,0.56215,,0.0009592049
8671,10.1016/j.intermet.2010.12.001,25123,2,31280,DDyFe4Sb12_ y=0.85 HM,undefined,600,,,155610,0.0000064263,,,,0.0022513,0.00012028,2.3125,0.6038,,0.0009735351
8671,10.1016/j.intermet.2010.12.001,25123,2,31280,DDyFe4Sb12_ y=0.85 HM,undefined,650,,,149920,0.0000066702,,,,0.0023794,0.00012598,2.4115,0.64545,,0.0009866888
8671,10.1016/j.intermet.2010.12.001,25123,2,31280,DDyFe4Sb12_ y=0.85 HM,undefined,700,,,144630,0.0000069141,,,,0.0025082,0.00013169,2.5104,0.6871,,0.0009991236
8671,10.1016/j.intermet.2010.12.001,25123,2,31280,DDyFe4Sb12_ y=0.85 HM,undefined,750,,,139700,0.000007158,,,,0.0026374,0.0001374,2.6094,0.72874,,0.0010107304
8671,10.1016/j.intermet.2010.12.001,25123,2,31280,DDyFe4Sb12_ y=0.85 HM,undefined,800,,,135100,0.0000074019,,,,0.0027665,0.0001431,2.7084,0.77039,,0.0010214518
8671,10.1016/j.intermet.2010.12.001,25123,2,31281,DDyFe4Sb12_ y=0.86 BM,undefined,300,,,267690,0.0000037356,,,,0.002238,0.000091435,,,,
8671,10.1016/j.intermet.2010.12.001,25123,2,31281,DDyFe4Sb12_ y=0.86 BM,undefined,350,,,246230,0.0000040612,,,,0.0024193,0.000099123,,,,
8671,10.1016/j.intermet.2010.12.001,25123,2,31281,DDyFe4Sb12_ y=0.86 BM,undefined,400,,,227960,0.0000043868,,,,0.0026007,0.00010681,,,,
8671,10.1016/j.intermet.2010.12.001,25123,2,31281,DDyFe4Sb12_ y=0.86 BM,undefined,450,,,212210,0.0000047124,,,,0.0027821,0.0001145,,,,
8671,10.1016/j.intermet.2010.12.001,25123,2,31281,DDyFe4Sb12_ y=0.86 BM,undefined,500,,,198490,0.000005038,,,,0.0029635,0.00012219,2.3854,0.65546,,0.0012423493
8671,10.1016/j.intermet.2010.12.001,25123,2,31281,DDyFe4Sb12_ y=0.86 BM,undefined,550,,,186440,0.0000053636,,,,0.003145,0.00012988,2.476,0.72508,,0.0012701939
8671,10.1016/j.intermet.2010.12.001,25123,2,31281,DDyFe4Sb12_ y=0.86 BM,undefined,600,,,175770,0.0000056893,,,,0.0033261,0.00013756,2.5665,0.7947,,0.0012959673
8671,10.1016/j.intermet.2010.12.001,25123,2,31281,DDyFe4Sb12_ y=0.86 BM,undefined,650,,,166250,0.0000060149,,,,0.0035075,0.00014525,2.6571,0.86432,,0.0013200482
8671,10.1016/j.intermet.2010.12.001,25123,2,31281,DDyFe4Sb12_ y=0.86 BM,undefined,700,,,157720,0.0000063405,,,,0.0036892,0.00015294,2.7476,0.93394,,0.0013426991
8671,10.1016/j.intermet.2010.12.001,25123,2,31281,DDyFe4Sb12_ y=0.86 BM,undefined,750,,,150010,0.0000066661,,,,0.0038706,0.00016063,2.8382,1.0036,,0.0013637517
8671,10.1016/j.intermet.2010.12.001,25123,2,31281,DDyFe4Sb12_ y=0.86 BM,undefined,800,,,143030,0.0000069917,,,,0.0040523,0.00016832,2.9288,1.0732,,0.0013836042
8671,10.1016/j.intermet.2010.12.001,25123,2,31282,CayFe4Sb12_ y=0.93 BM,undefined,300,,,264280,0.0000037839,,,,0.0022554,0.00009238,,,,
8671,10.1016/j.intermet.2010.12.001,25123,2,31282,CayFe4Sb12_ y=0.93 BM,undefined,350,,,255700,0.0000039109,,,,0.0024286,0.000097456,,,,
8671,10.1016/j.intermet.2010.12.001,25123,2,31282,CayFe4Sb12_ y=0.93 BM,undefined,400,,,247650,0.0000040379,,,,0.0026034,0.00010253,,,,
8671,10.1016/j.intermet.2010.12.001,25123,2,31282,CayFe4Sb12_ y=0.93 BM,undefined,450,,,240100,0.0000041649,,,,0.0027803,0.00010761,,,,
8671,10.1016/j.intermet.2010.12.001,25123,2,31282,CayFe4Sb12_ y=0.93 BM,undefined,500,,,233000,0.0000042919,,,,0.0029584,0.00011268,2.847,0.53761,,0.0010391289
8671,10.1016/j.intermet.2010.12.001,25123,2,31282,CayFe4Sb12_ y=0.93 BM,undefined,550,,,226310,0.0000044188,,,,0.0031383,0.00011776,3.0644,0.58411,,0.0010241157
8671,10.1016/j.intermet.2010.12.001,25123,2,31282,CayFe4Sb12_ y=0.93 BM,undefined,600,,,219980,0.0000045458,,,,0.0033194,0.00012284,3.2817,0.63062,,0.0010114879
8671,10.1016/j.intermet.2010.12.001,25123,2,31282,CayFe4Sb12_ y=0.93 BM,undefined,650,,,214000,0.0000046728,,,,0.0035012,0.00012791,3.4991,0.67712,,0.0010006002
8671,10.1016/j.intermet.2010.12.001,25123,2,31282,CayFe4Sb12_ y=0.93 BM,undefined,700,,,208340,0.0000047998,,,,0.0036848,0.00013299,3.7165,0.72363,,0.0009914705
8671,10.1016/j.intermet.2010.12.001,25123,2,31282,CayFe4Sb12_ y=0.93 BM,undefined,750,,,202970,0.0000049268,,,,0.0038687,0.00013806,3.9339,0.77013,,0.0009834261
8671,10.1016/j.intermet.2010.12.001,25123,2,31282,CayFe4Sb12_ y=0.93 BM,undefined,800,,,197870,0.0000050538,,,,0.0040542,0.00014314,4.1513,0.81664,,0.0009766097
8671,10.1016/j.intermet.2010.12.001,25123,2,31283,CayFe4Sb12_ y=0.92 BM,undefined,300,,,325570,0.0000030715,,,,0.0022169,0.000082518,,,,
8671,10.1016/j.intermet.2010.12.001,25123,2,31283,CayFe4Sb12_ y=0.92 BM,undefined,350,,,311170,0.0000032137,,,,0.0023822,0.000087497,,,,
8671,10.1016/j.intermet.2010.12.001,25123,2,31283,CayFe4Sb12_ y=0.92 BM,undefined,400,,,297970,0.000003356,,,,0.0025481,0.000092475,,,,
8671,10.1016/j.intermet.2010.12.001,25123,2,31283,CayFe4Sb12_ y=0.92 BM,undefined,450,,,285850,0.0000034983,,,,0.0027148,0.000097454,,,,
8671,10.1016/j.intermet.2010.12.001,25123,2,31283,CayFe4Sb12_ y=0.92 BM,undefined,500,,,274690,0.0000036405,,,,0.002882,0.00010243,3.1525,0.43301,,0.0009141951
8671,10.1016/j.intermet.2010.12.001,25123,2,31283,CayFe4Sb12_ y=0.92 BM,undefined,550,,,264350,0.0000037828,,,,0.0030498,0.00010741,3.3047,0.48491,,0.0009228674
8671,10.1016/j.intermet.2010.12.001,25123,2,31283,CayFe4Sb12_ y=0.92 BM,undefined,600,,,254770,0.0000039251,,,,0.0032181,0.00011239,3.4569,0.53681,,0.0009309208
8671,10.1016/j.intermet.2010.12.001,25123,2,31283,CayFe4Sb12_ y=0.92 BM,undefined,650,,,245860,0.0000040674,,,,0.0033869,0.00011737,3.609,0.58871,,0.0009384594
8671,10.1016/j.intermet.2010.12.001,25123,2,31283,CayFe4Sb12_ y=0.92 BM,undefined,700,,,237550,0.0000042096,,,,0.003556,0.00012235,3.7612,0.64061,,0.0009454429
8671,10.1016/j.intermet.2010.12.001,25123,2,31283,CayFe4Sb12_ y=0.92 BM,undefined,750,,,229780,0.0000043519,,,,0.0037254,0.00012733,3.9134,0.69251,,0.0009519599
8671,10.1016/j.intermet.2010.12.001,25123,2,31283,CayFe4Sb12_ y=0.92 BM,undefined,800,,,222510,0.0000044942,,,,0.0038947,0.0001323,4.0656,0.74441,,0.0009579644
8671,10.1016/j.intermet.2010.12.001,25123,2,31284,CayFe4Sb12_ y=0.91 HM,undefined,300,,,276310,0.0000036191,,,,0.0014033,0.000071265,,,,
8671,10.1016/j.intermet.2010.12.001,25123,2,31284,CayFe4Sb12_ y=0.91 HM,undefined,350,,,264730,0.0000037775,,,,0.0015204,0.000075784,,,,
8671,10.1016/j.intermet.2010.12.001,25123,2,31284,CayFe4Sb12_ y=0.91 HM,undefined,400,,,254070,0.000003936,,,,0.0016384,0.000080303,,,,
8671,10.1016/j.intermet.2010.12.001,25123,2,31284,CayFe4Sb12_ y=0.91 HM,undefined,450,,,244240,0.0000040944,,,,0.0017573,0.000084822,,,,
8671,10.1016/j.intermet.2010.12.001,25123,2,31284,CayFe4Sb12_ y=0.91 HM,undefined,500,,,235140,0.0000042528,,,,0.0018768,0.000089341,3.8196,0.25748,,0.0004913604
8671,10.1016/j.intermet.2010.12.001,25123,2,31284,CayFe4Sb12_ y=0.91 HM,undefined,550,,,226690,0.0000044113,,,,0.0019971,0.00009386,3.9924,0.28395,,0.0005002254
8671,10.1016/j.intermet.2010.12.001,25123,2,31284,CayFe4Sb12_ y=0.91 HM,undefined,600,,,218830,0.0000045697,,,,0.0021179,0.000098378,4.1652,0.31041,,0.000508475
8671,10.1016/j.intermet.2010.12.001,25123,2,31284,CayFe4Sb12_ y=0.91 HM,undefined,650,,,211500,0.0000047282,,,,0.0022394,0.0001029,4.3379,0.33687,,0.0005162406
8671,10.1016/j.intermet.2010.12.001,25123,2,31284,CayFe4Sb12_ y=0.91 HM,undefined,700,,,204640,0.0000048866,,,,0.0023614,0.00010742,4.5107,0.36334,,0.0005235108
8671,10.1016/j.intermet.2010.12.001,25123,2,31284,CayFe4Sb12_ y=0.91 HM,undefined,750,,,198210,0.0000050451,,,,0.0024837,0.00011194,4.6835,0.3898,,0.0005303085
8671,10.1016/j.intermet.2010.12.001,25123,2,31284,CayFe4Sb12_ y=0.91 HM,undefined,800,,,192180,0.0000052035,,,,0.0026061,0.00011645,4.8562,0.41626,,0.0005366542
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31288,BM DD0.86Fe4Sb12,undefined,300,,,273210,0.0000036602,,,,0.0022883,0.000091519,,,,
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31288,BM DD0.86Fe4Sb12,undefined,350,,,249590,0.0000040066,,,,0.0024563,0.000099203,,,,
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31288,BM DD0.86Fe4Sb12,undefined,400,,,228310,0.00000438,,,,0.0026085,0.00010689,,,,
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31288,BM DD0.86Fe4Sb12,undefined,450,,,209780,0.0000047668,,,,0.0027536,0.00011457,,,,
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31288,BM DD0.86Fe4Sb12,undefined,500,,,194030,0.0000051538,,,,0.0029003,0.00012226,2.3846,0.6567,,0.0012162627
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31288,BM DD0.86Fe4Sb12,undefined,550,,,180910,0.0000055277,,,,0.0030546,0.00012994,2.475,0.72626,,0.0012341818
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31288,BM DD0.86Fe4Sb12,undefined,600,,,170210,0.0000058752,,,,0.0032237,0.00013762,2.5654,0.79582,,0.0012566072
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31288,BM DD0.86Fe4Sb12,undefined,650,,,161730,0.000006183,,,,0.0034149,0.00014531,2.6558,0.86538,,0.0012858272
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31288,BM DD0.86Fe4Sb12,undefined,700,,,155330,0.0000064377,,,,0.0036356,0.00015299,2.7462,0.93493,,0.0013238657
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31288,BM DD0.86Fe4Sb12,undefined,750,,,150920,0.0000066261,,,,0.0038965,0.00016068,2.8365,1.0045,,0.0013737
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31288,BM DD0.86Fe4Sb12,undefined,800,,,148480,0.0000067348,,,,0.0042087,0.00016836,2.9269,1.074,,0.0014379377
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31287,CaxDDyFe4Sb12_ x=0.18_ y=0.60 chem mixed,undefined,300,,,266670,0.0000037499,,,,0.0016637,0.000078986,,,,
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31287,CaxDDyFe4Sb12_ x=0.18_ y=0.60 chem mixed,undefined,350,,,252110,0.0000039666,,,,0.0018084,0.000084694,,,,
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31287,CaxDDyFe4Sb12_ x=0.18_ y=0.60 chem mixed,undefined,400,,,239050,0.0000041833,,,,0.0019536,0.000090402,,,,
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31287,CaxDDyFe4Sb12_ x=0.18_ y=0.60 chem mixed,undefined,450,,,227270,0.0000044,,,,0.0020993,0.00009611,,,,
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31287,CaxDDyFe4Sb12_ x=0.18_ y=0.60 chem mixed,undefined,500,,,216600,0.0000046167,,,,0.0022456,0.00010182,3.2305,0.38147,,0.0006951246
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31287,CaxDDyFe4Sb12_ x=0.18_ y=0.60 chem mixed,undefined,550,,,206900,0.0000048333,,,,0.0023923,0.00010753,3.2821,0.42835,,0.0007288931
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31287,CaxDDyFe4Sb12_ x=0.18_ y=0.60 chem mixed,undefined,600,,,198020,0.00000505,,,,0.0025388,0.00011323,3.3336,0.47524,,0.0007615791
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31287,CaxDDyFe4Sb12_ x=0.18_ y=0.60 chem mixed,undefined,650,,,189870,0.0000052667,,,,0.002686,0.00011894,3.3852,0.52212,,0.0007934539
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31287,CaxDDyFe4Sb12_ x=0.18_ y=0.60 chem mixed,undefined,700,,,182370,0.0000054834,,,,0.0028336,0.00012465,3.4367,0.56901,,0.0008245119
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31287,CaxDDyFe4Sb12_ x=0.18_ y=0.60 chem mixed,undefined,750,,,175440,0.0000057001,,,,0.0029814,0.00013036,3.4883,0.61589,,0.0008546857
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31287,CaxDDyFe4Sb12_ x=0.18_ y=0.60 chem mixed,undefined,800,,,169010,0.0000059168,,,,0.0031292,0.00013607,3.5399,0.66278,,0.0008839798
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31286,CaxDDyFe4Sb12_ x=0.41_ y=0.41 chem mixed,undefined,300,,,265670,0.000003764,,,,0.0022776,0.00009259,,,,
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31286,CaxDDyFe4Sb12_ x=0.41_ y=0.41 chem mixed,undefined,350,,,252110,0.0000039665,,,,0.0025912,0.00010138,,,,
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31286,CaxDDyFe4Sb12_ x=0.41_ y=0.41 chem mixed,undefined,400,,,239870,0.000004169,,,,0.0029336,0.00011059,,,,
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31286,CaxDDyFe4Sb12_ x=0.41_ y=0.41 chem mixed,undefined,450,,,228750,0.0000043715,,,,0.0032951,0.00012002,,,,
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31286,CaxDDyFe4Sb12_ x=0.41_ y=0.41 chem mixed,undefined,500,,,218630,0.000004574,,,,0.003641,0.00012905,2.9039,0.61927,,0.0012538311
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31286,CaxDDyFe4Sb12_ x=0.41_ y=0.41 chem mixed,undefined,550,,,209360,0.0000047764,,,,0.0039266,0.00013695,2.9891,0.6982,,0.0013136396
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31286,CaxDDyFe4Sb12_ x=0.41_ y=0.41 chem mixed,undefined,600,,,200850,0.0000049789,,,,0.0041181,0.00014319,3.0742,0.77712,,0.001339568
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31286,CaxDDyFe4Sb12_ x=0.41_ y=0.41 chem mixed,undefined,650,,,193000,0.0000051814,,,,0.0042143,0.00014777,3.1594,0.85604,,0.0013338925
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31286,CaxDDyFe4Sb12_ x=0.41_ y=0.41 chem mixed,undefined,700,,,185740,0.0000053839,,,,0.004266,0.00015155,3.2445,0.93497,,0.0013148405
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31286,CaxDDyFe4Sb12_ x=0.41_ y=0.41 chem mixed,undefined,750,,,179010,0.0000055864,,,,0.0043877,0.00015656,3.3297,1.0139,,0.0013177463
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31286,CaxDDyFe4Sb12_ x=0.41_ y=0.41 chem mixed,undefined,800,,,172740,0.0000057889,,,,,,3.4148,1.0928,,
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31285,CaxDDyFe4Sb12_ x=0.64_ y=0.16 chem mixed,undefined,300,,,252790,0.0000039559,,,,0.0021807,0.00009288,,,,
