sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Inverse temperature,Carrier concentration,Carrier mobility,Electrical conductivity,Electrical resistivity,Hall movility,Lattice thermal conductivity,Power factor,Seebeck coefficient,Thermal conductivity,ZT,Figure of merit Z
6006,10.1002/adma.201004200,80,1(a),73,Na0.005Pb0.995Se1,Na0.005Pb0.995Se1,350,0.0028571,,0.02107,225050,0.0000044435,,,0.00061189,0.000052143,2.9244,0.02462,0.0002092361
6006,10.1002/adma.201004200,80,1(a),73,Na0.005Pb0.995Se1,Na0.005Pb0.995Se1,400,0.0025,,0.019176,188190,0.0000053137,,,0.00078746,0.000064687,2.4623,0.12654,0.0003198067
6006,10.1002/adma.201004200,80,1(a),73,Na0.005Pb0.995Se1,Na0.005Pb0.995Se1,450,0.0022222,,0.017281,153550,0.0000065125,,,0.00093073,0.000077855,2.1389,0.22846,0.0004351442
6006,10.1002/adma.201004200,80,1(a),73,Na0.005Pb0.995Se1,Na0.005Pb0.995Se1,500,0.002,,0.015386,125500,0.0000079684,,,0.001056,0.000091728,1.8945,0.33039,0.000557403
6006,10.1002/adma.201004200,80,1(a),73,Na0.005Pb0.995Se1,Na0.005Pb0.995Se1,550,0.0018182,,0.013492,102720,0.000009735,,,0.0011725,0.00010684,1.6934,0.43231,0.000692394
6006,10.1002/adma.201004200,80,1(a),73,Na0.005Pb0.995Se1,Na0.005Pb0.995Se1,600,0.0016667,,0.011597,83626,0.000011958,,,0.0012815,0.00012379,1.5185,0.53423,0.0008439249
6006,10.1002/adma.201004200,80,1(a),73,Na0.005Pb0.995Se1,Na0.005Pb0.995Se1,650,0.0015385,,0.0097028,67367,0.000014844,,,0.0013737,0.0001428,1.3658,0.63615,0.0010057842
6006,10.1002/adma.201004200,80,1(a),73,Na0.005Pb0.995Se1,Na0.005Pb0.995Se1,700,0.0014286,,0.0078082,53686,0.000018627,,,0.001432,0.00016332,1.2395,0.73808,0.0011553046
6006,10.1002/adma.201004200,80,1(a),73,Na0.005Pb0.995Se1,Na0.005Pb0.995Se1,750,0.0013333,,0.0059136,42490,0.000023535,,,0.0014331,0.00018365,1.1458,0.84,0.0012507418
6006,10.1002/adma.201004200,80,1(a),73,Na0.005Pb0.995Se1,Na0.005Pb0.995Se1,800,0.00125,,0.004019,33599,0.000029763,,,0.0013506,0.00020049,1.0882,0.94192,0.0012411321
6006,10.1002/adma.201004200,19,3(a),73,Na0.005Pb0.995Se1,Na0.005Pb0.995Se1,300,0.0033333,,,242110,0.0000041304,,,,,3.6144,,
6006,10.1002/adma.201004200,25442,2b,73,Na0.005Pb0.995Se1,Na0.005Pb0.995Se1,850,0.0011765,,0.0021244,,,,,,,,,
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,350,0.0028571,,0.0068565,257470,0.0000038839,,,0.00010924,0.000020598,3.7851,-0.073159,0.0000288605
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,400,0.0025,,0.006443,227650,0.0000043927,,,0.00018191,0.000028268,3.4422,0.01892,0.000052847
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,450,0.0022222,,0.0060294,203960,0.0000049029,,,0.00033285,0.000040397,3.1467,0.111,0.0001057775
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,500,0.002,,0.0056158,184000,0.0000054347,,,0.00053285,0.000053814,2.8776,0.20308,0.0001851717
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,550,0.0018182,,0.0052023,165670,0.0000060362,,,0.00074945,0.000067259,2.6239,0.29516,0.0002856245
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,600,0.0016667,,0.0047887,147700,0.0000067703,,,0.00096299,0.000080746,2.3822,0.38723,0.000404244
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,650,0.0015385,,0.0043751,129840,0.0000077018,,,0.0011701,0.000094931,2.1542,0.47931,0.0005431715
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,700,0.0014286,,0.0039616,112550,0.0000088849,,,0.0013738,0.00011048,1.9444,0.57139,0.0007065419
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,750,0.0013333,,0.003548,96618,0.00001035,,,0.0015689,0.00012743,1.7572,0.66347,0.0008928409
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,800,0.00125,,0.0031344,82706,0.000012091,,,0.0017286,0.00014457,1.595,0.75555,0.0010837618
6006,10.1002/adma.201004200,80,1(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,850,0.0011765,,,,,,,,0.00015877,,0.84763,
6006,10.1002/adma.201004200,19,3(a),102,Na0.025Pb0.975Se1,Na0.025Pb0.975Se1,300,0.0033333,,0.0072701,294420,0.0000033965,,,,,4.2091,-0.16524,
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.0025Pb0.9975Se1,350,0.0028571,,,64612,0.000015477,,,0.00080659,0.00011173,1.7234,0.33253,0.0004680225
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.0025Pb0.9975Se1,400,0.0025,,,59534,0.000016797,,,0.0010848,0.00013499,1.4461,0.35904,0.0007501556
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.0025Pb0.9975Se1,450,0.0022222,,,51340,0.000019478,,,0.0012271,0.0001546,1.2688,0.38555,0.0009671343
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.0025Pb0.9975Se1,500,0.002,,,41876,0.00002388,,,0.001254,0.00017305,1.1464,0.41205,0.001093859
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.0025Pb0.9975Se1,550,0.0018182,,,33437,0.000029907,,,0.0012298,0.00019178,1.0536,0.43856,0.0011672361
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.0025Pb0.9975Se1,600,0.0016667,,,26480,0.000037764,,,0.0011777,0.00021089,0.9811,0.46507,0.0012003873
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.0025Pb0.9975Se1,650,0.0015385,,,20531,0.000048707,,,0.0010763,0.00022896,0.92982,0.49158,0.0011575359
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.0025Pb0.9975Se1,700,0.0014286,,,,,,,,0.0002428,0.90682,0.51809,
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.0025Pb0.9975Se1,750,0.0013333,,,,,,,,0.0002472,0.92025,0.5446,
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.0025Pb0.9975Se1,800,0.00125,,,,,,,,0.00023476,0.97465,0.57111,
6006,10.1002/adma.201004200,7,2(a),127,Na0.0025Pb0.9975Se1,Na0.0025Pb0.9975Se1,300,0.0033333,,,71654,0.000013956,,,,,,,
6006,10.1002/adma.201004200,80,1(a),355,Na0.001Pb0.999Se1,Na0.001Pb0.999Se1,350,0.0028571,,,,,,,,0.00015577,1.7211,,
6006,10.1002/adma.201004200,80,1(a),355,Na0.001Pb0.999Se1,Na0.001Pb0.999Se1,400,0.0025,,,,,,,,0.0001806,1.4812,,
6006,10.1002/adma.201004200,80,1(a),355,Na0.001Pb0.999Se1,Na0.001Pb0.999Se1,450,0.0022222,,,,,,,,0.00020726,1.3234,,
6006,10.1002/adma.201004200,80,1(a),355,Na0.001Pb0.999Se1,Na0.001Pb0.999Se1,500,0.002,,,,,,,,0.00023024,1.2127,,
6006,10.1002/adma.201004200,80,1(a),355,Na0.001Pb0.999Se1,Na0.001Pb0.999Se1,550,0.0018182,,,,,,,,0.00024832,1.1334,,
6006,10.1002/adma.201004200,80,1(a),355,Na0.001Pb0.999Se1,Na0.001Pb0.999Se1,600,0.0016667,,,,,,,,0.00026123,1.0836,,
6006,10.1002/adma.201004200,80,1(a),355,Na0.001Pb0.999Se1,Na0.001Pb0.999Se1,650,0.0015385,,,,,,,,0.00026634,1.0685,,
6006,10.1002/adma.201004200,80,1(a),355,Na0.001Pb0.999Se1,Na0.001Pb0.999Se1,700,0.0014286,,,,,,,,0.00025524,1.0946,,
6006,10.1002/adma.201004200,80,1(a),355,Na0.001Pb0.999Se1,Na0.001Pb0.999Se1,750,0.0013333,,,,,,,,0.00021052,1.1642,,
6006,10.1002/adma.201004200,19,3(a),355,Na0.001Pb0.999Se1,Na0.001Pb0.999Se1,800,0.00125,,,,,,,,,1.2684,,
6006,10.1002/adma.201004200,25442,2b,31671,Na0.0025Pb0.9965Se,Na0.0025Pb0.9965Se,300,0.0033333,,0.042845,,,,,,,,,
6006,10.1002/adma.201004200,25442,2b,31671,Na0.0025Pb0.9965Se,Na0.0025Pb0.9965Se,350,0.0028571,,0.038655,,,,,,,,,
6006,10.1002/adma.201004200,25442,2b,31671,Na0.0025Pb0.9965Se,Na0.0025Pb0.9965Se,400,0.0025,,0.034465,,,,,,,,,
6006,10.1002/adma.201004200,25442,2b,31671,Na0.0025Pb0.9965Se,Na0.0025Pb0.9965Se,450,0.0022222,,0.030275,,,,,,,,,
6006,10.1002/adma.201004200,25442,2b,31671,Na0.0025Pb0.9965Se,Na0.0025Pb0.9965Se,500,0.002,,0.026085,,,,,,,,,
6006,10.1002/adma.201004200,25442,2b,31671,Na0.0025Pb0.9965Se,Na0.0025Pb0.9965Se,550,0.0018182,,0.021896,,,,,,,,,
6006,10.1002/adma.201004200,25442,2b,31671,Na0.0025Pb0.9965Se,Na0.0025Pb0.9965Se,600,0.0016667,,0.017706,,,,,,,,,
6006,10.1002/adma.201004200,25442,2b,31671,Na0.0025Pb0.9965Se,Na0.0025Pb0.9965Se,650,0.0015385,,0.013516,,,,,,,,,
6006,10.1002/adma.201004200,25442,2b,31671,Na0.0025Pb0.9965Se,Na0.0025Pb0.9965Se,700,0.0014286,,0.0093262,,,,,,,,,
6006,10.1002/adma.201004200,25442,2b,31671,Na0.0025Pb0.9965Se,Na0.0025Pb0.9965Se,750,0.0013333,,0.0051364,,,,,,,,,
6006,10.1002/adma.201004200,25442,2b,31671,Na0.0025Pb0.9965Se,Na0.0025Pb0.9965Se,800,0.00125,,0.0009466,,,,,,,,,
6006,10.1002/adma.201004200,25442,2b,31671,Na0.0025Pb0.9965Se,Na0.0025Pb0.9965Se,850,0.0011765,,-0.0032432,,,,,,,,,
13037,10.1021/ja301245b,25430,1a,31657,KxPb1−xTe_ x=0.01,K0.01Pb0.99Te,350,0.0028571,,,100230,0.0000099771,,,0.001417,0.0001189,2.5949,0.23442,0.0005460711
13037,10.1021/ja301245b,25430,1a,31657,KxPb1−xTe_ x=0.01,K0.01Pb0.99Te,400,0.0025,,,87603,0.000011415,,,0.0018622,0.0001458,2.374,0.31642,0.0007844145
13037,10.1021/ja301245b,25430,1a,31657,KxPb1−xTe_ x=0.01,K0.01Pb0.99Te,450,0.0022222,,,74978,0.000013337,,,0.002236,0.00017269,2.1531,0.39842,0.0010385026
13037,10.1021/ja301245b,25430,1a,31657,KxPb1−xTe_ x=0.01,K0.01Pb0.99Te,500,0.002,,,62353,0.000016038,,,0.0024839,0.00019959,1.9322,0.48043,0.0012855294
13037,10.1021/ja301245b,25430,1a,31657,KxPb1−xTe_ x=0.01,K0.01Pb0.99Te,550,0.0018182,,,49728,0.000020109,,,0.0025507,0.00022648,1.7112,0.56243,0.0014905914
13037,10.1021/ja301245b,25430,1a,31657,KxPb1−xTe_ x=0.01,K0.01Pb0.99Te,600,0.0016667,,,37103,0.000026952,,,0.0023821,0.00025338,1.4903,0.64443,0.001598403
13037,10.1021/ja301245b,25430,1a,31657,KxPb1−xTe_ x=0.01,K0.01Pb0.99Te,650,0.0015385,,,24478,0.000040853,,,0.0019228,0.00028027,1.2694,0.72644,0.0015147314
13037,10.1021/ja301245b,25430,1a,31657,KxPb1−xTe_ x=0.01,K0.01Pb0.99Te,700,0.0014286,,,11853,0.000084367,,,0.0011184,0.00030717,1.0485,0.80844,0.0010666667
13037,10.1021/ja301245b,25430,1a,31657,KxPb1−xTe_ x=0.01,K0.01Pb0.99Te,750,0.0013333,,,-772.45,-0.0012946,,,-0.000086202,0.00033406,0.82754,0.89044,-0.0001041666
13037,10.1021/ja301245b,25432,1f,31657,KxPb1−xTe_ x=0.01,K0.01Pb0.99Te,300,0.0033333,,,,,,,,,2.8159,,
13037,10.1021/ja301245b,25430,1a,31659,KxPb1−xTe_ x=0.015,K0.015Pb0.085Te,350,0.0028571,,,115980,0.0000086222,,,0.001458,0.00011212,2.5675,0.24633,0.0005678676
13037,10.1021/ja301245b,25430,1a,31659,KxPb1−xTe_ x=0.015,K0.015Pb0.085Te,400,0.0025,,,101710,0.0000098319,,,0.0019978,0.00014015,2.3514,0.37864,0.0008496215
13037,10.1021/ja301245b,25430,1a,31659,KxPb1−xTe_ x=0.015,K0.015Pb0.085Te,450,0.0022222,,,87443,0.000011436,,,0.0024736,0.00016819,2.1354,0.51094,0.0011583778
13037,10.1021/ja301245b,25430,1a,31659,KxPb1−xTe_ x=0.015,K0.015Pb0.085Te,500,0.002,,,73175,0.000013666,,,0.0028174,0.00019622,1.9194,0.64325,0.0014678545
13037,10.1021/ja301245b,25430,1a,31659,KxPb1−xTe_ x=0.015,K0.015Pb0.085Te,550,0.0018182,,,58907,0.000016976,,,0.0029626,0.00022426,1.7033,0.77555,0.0017393295
13037,10.1021/ja301245b,25430,1a,31659,KxPb1−xTe_ x=0.015,K0.015Pb0.085Te,600,0.0016667,,,44639,0.000022402,,,0.0028413,0.00025229,1.4873,0.90785,0.0019103745
13037,10.1021/ja301245b,25430,1a,31659,KxPb1−xTe_ x=0.015,K0.015Pb0.085Te,650,0.0015385,,,30371,0.000032926,,,0.0023867,0.00028033,1.2713,1.0402,0.0018773696
13037,10.1021/ja301245b,25430,1a,31659,KxPb1−xTe_ x=0.015,K0.015Pb0.085Te,700,0.0014286,,,16103,0.0000621,,,0.0015312,0.00030836,1.0552,1.1725,0.0014510993
13037,10.1021/ja301245b,25430,1a,31659,KxPb1−xTe_ x=0.015,K0.015Pb0.085Te,750,0.0013333,,,1834.4,0.00054514,,,0.00020759,0.0003364,0.83919,1.3048,0.0002473695
13037,10.1021/ja301245b,25430,1a,31660,KxPb1−xTe_ x=0.02,K0.02Pb0.08Te,350,0.0028571,,,123000,0.0000081301,,,0.0015253,0.00011136,2.7632,0.26043,0.0005520049
13037,10.1021/ja301245b,25430,1a,31660,KxPb1−xTe_ x=0.02,K0.02Pb0.08Te,400,0.0025,,,108010,0.0000092584,,,0.0020878,0.00013903,2.5158,0.38863,0.0008298752
13037,10.1021/ja301245b,25430,1a,31660,KxPb1−xTe_ x=0.02,K0.02Pb0.08Te,450,0.0022222,,,93032,0.000010749,,,0.0025849,0.00016669,2.2683,0.51683,0.0011395759
13037,10.1021/ja301245b,25430,1a,31660,KxPb1−xTe_ x=0.02,K0.02Pb0.08Te,500,0.002,,,78048,0.000012813,,,0.002948,0.00019435,2.0208,0.64503,0.0014588282
13037,10.1021/ja301245b,25430,1a,31660,KxPb1−xTe_ x=0.02,K0.02Pb0.08Te,550,0.0018182,,,63065,0.000015857,,,0.0031087,0.00022202,1.7733,0.77323,0.0017530593
13037,10.1021/ja301245b,25430,1a,31660,KxPb1−xTe_ x=0.02,K0.02Pb0.08Te,600,0.0016667,,,48082,0.000020798,,,0.0029974,0.00024968,1.5258,0.90143,0.0019644777
13037,10.1021/ja301245b,25430,1a,31660,KxPb1−xTe_ x=0.02,K0.02Pb0.08Te,650,0.0015385,,,33099,0.000030212,,,0.0025459,0.00027734,1.2784,1.0296,0.0019914737
13037,10.1021/ja301245b,25430,1a,31660,KxPb1−xTe_ x=0.02,K0.02Pb0.08Te,700,0.0014286,,,18116,0.0000552,,,0.0016854,0.00030501,1.0309,1.1578,0.0016348821
13037,10.1021/ja301245b,25430,1a,31660,KxPb1−xTe_ x=0.02,K0.02Pb0.08Te,750,0.0013333,,,3132.3,0.00031925,,,0.00034665,0.00033267,0.78341,1.286,0.0004424886
13037,10.1021/ja301245b,25430,1a,31658,KxPb1−xTe_ x=0.0125,K0.0125Pb0.9875Te,350,0.0028571,,,108500,0.0000092166,,,0.0014514,0.00011566,2.5736,0.25009,0.0005639571
13037,10.1021/ja301245b,25430,1a,31658,KxPb1−xTe_ x=0.0125,K0.0125Pb0.9875Te,400,0.0025,,,95072,0.000010518,,,0.0019627,0.00014368,2.3559,0.36175,0.0008330999
13037,10.1021/ja301245b,25430,1a,31658,KxPb1−xTe_ x=0.0125,K0.0125Pb0.9875Te,450,0.0022222,,,81645,0.000012248,,,0.0024067,0.00017169,2.1381,0.4734,0.0011256256
13037,10.1021/ja301245b,25430,1a,31658,KxPb1−xTe_ x=0.0125,K0.0125Pb0.9875Te,500,0.002,,,68219,0.000014659,,,0.0027206,0.0001997,1.9203,0.58506,0.0014167578
13037,10.1021/ja301245b,25430,1a,31658,KxPb1−xTe_ x=0.0125,K0.0125Pb0.9875Te,550,0.0018182,,,54792,0.000018251,,,0.0028411,0.00022771,1.7026,0.69672,0.0016686832
13037,10.1021/ja301245b,25430,1a,31658,KxPb1−xTe_ x=0.0125,K0.0125Pb0.9875Te,600,0.0016667,,,41366,0.000024174,,,0.0027052,0.00025573,1.4848,0.80838,0.0018219289
13037,10.1021/ja301245b,25430,1a,31658,KxPb1−xTe_ x=0.0125,K0.0125Pb0.9875Te,650,0.0015385,,,27939,0.000035792,,,0.0022493,0.00028374,1.267,0.92004,0.001775296
13037,10.1021/ja301245b,25430,1a,31658,KxPb1−xTe_ x=0.0125,K0.0125Pb0.9875Te,700,0.0014286,,,14512,0.000068908,,,0.0014104,0.00031175,1.0493,1.0317,0.0013441342
13037,10.1021/ja301245b,25430,1a,31658,KxPb1−xTe_ x=0.0125,K0.0125Pb0.9875Te,750,0.0013333,,,1086,0.00092081,,,0.00012537,0.00033977,0.8315,1.1434,0.0001507757
13037,10.1021/ja301245b,25431,1b,31658,KxPb1−xTe_ x=0.0125,K0.0125Pb0.9875Te,300,0.0033333,,,,,,,,0.000087651,,,
13037,10.1021/ja301245b,25435,4b,31661,KxPb1−xSe_ x=0,PbSe,350,0.0028571,,,13181,0.000075867,,,0.00086086,-0.00025556,1.3517,0.27485,0.0006368721
13037,10.1021/ja301245b,25435,4b,31661,KxPb1−xSe_ x=0,PbSe,400,0.0025,,,12228,0.00008178,,,0.00083145,-0.00026076,1.2799,0.30583,0.0006496211
13037,10.1021/ja301245b,25435,4b,31661,KxPb1−xSe_ x=0,PbSe,450,0.0022222,,,11276,0.000088684,,,0.0007976,-0.00026596,1.2082,0.33682,0.0006601556
13037,10.1021/ja301245b,25435,4b,31661,KxPb1−xSe_ x=0,PbSe,500,0.002,,,10323,0.000096871,,,0.00075903,-0.00027116,1.1365,0.36781,0.0006678663
13037,10.1021/ja301245b,25435,4b,31661,KxPb1−xSe_ x=0,PbSe,550,0.0018182,,,9369.7,0.00010673,,,0.00071561,-0.00027636,1.0647,0.39879,0.0006721236
13037,10.1021/ja301245b,25435,4b,31661,KxPb1−xSe_ x=0,PbSe,600,0.0016667,,,8416.9,0.00011881,,,0.00066726,-0.00028156,0.99301,0.42978,0.000671957
13037,10.1021/ja301245b,25435,4b,31661,KxPb1−xSe_ x=0,PbSe,650,0.0015385,,,7464,0.00013398,,,0.00061377,-0.00028676,0.92128,0.46077,0.0006662144
13037,10.1021/ja301245b,25435,4b,31661,KxPb1−xSe_ x=0,PbSe,700,0.0014286,,,6511.1,0.00015358,,,0.00055501,-0.00029196,0.84955,0.49175,0.0006532988
13037,10.1021/ja301245b,25435,4b,31661,KxPb1−xSe_ x=0,PbSe,750,0.0013333,,,5558.2,0.00017991,,,0.00049081,-0.00029716,0.77782,0.52274,0.0006310072
13037,10.1021/ja301245b,25435,4b,31661,KxPb1−xSe_ x=0,PbSe,800,0.00125,,,4605.3,0.00021714,,,0.00042102,-0.00030236,0.70609,0.55373,0.0005962696
13037,10.1021/ja301245b,25435,4b,31661,KxPb1−xSe_ x=0,PbSe,850,0.0011765,,,3652.5,0.00027379,,,0.0003455,-0.00030756,0.63436,0.58471,0.0005446434
13037,10.1021/ja301245b,25435,4b,31662,KxPb1−xSe_ x=0.005,K0.005Pb0.995Se,350,0.0028571,,,86354,0.00001158,,,0.00034968,0.000063635,1.9751,0.072675,0.0001770442
13037,10.1021/ja301245b,25435,4b,31662,KxPb1−xSe_ x=0.005,K0.005Pb0.995Se,400,0.0025,,,77012,0.000012985,,,0.00056509,0.00008566,1.8405,0.17189,0.0003070307
13037,10.1021/ja301245b,25435,4b,31662,KxPb1−xSe_ x=0.005,K0.005Pb0.995Se,450,0.0022222,,,67670,0.000014778,,,0.00078478,0.00010769,1.7059,0.2711,0.0004600387
13037,10.1021/ja301245b,25435,4b,31662,KxPb1−xSe_ x=0.005,K0.005Pb0.995Se,500,0.002,,,58328,0.000017144,,,0.00098135,0.00012971,1.5713,0.37032,0.0006245466
13037,10.1021/ja301245b,25435,4b,31662,KxPb1−xSe_ x=0.005,K0.005Pb0.995Se,550,0.0018182,,,48986,0.000020414,,,0.0011279,0.00015174,1.4367,0.46953,0.000785063
13037,10.1021/ja301245b,25435,4b,31662,KxPb1−xSe_ x=0.005,K0.005Pb0.995Se,600,0.0016667,,,39645,0.000025224,,,0.001197,0.00017376,1.3021,0.56874,0.0009192842
13037,10.1021/ja301245b,25435,4b,31662,KxPb1−xSe_ x=0.005,K0.005Pb0.995Se,650,0.0015385,,,30303,0.000033,,,0.0011616,0.00019579,1.1675,0.66796,0.0009949465
13037,10.1021/ja301245b,25435,4b,31662,KxPb1−xSe_ x=0.005,K0.005Pb0.995Se,700,0.0014286,,,20961,0.000047708,,,0.00099441,0.00021781,1.0329,0.76717,0.000962736
13037,10.1021/ja301245b,25435,4b,31662,KxPb1−xSe_ x=0.005,K0.005Pb0.995Se,750,0.0013333,,,11619,0.000086066,,,0.00066836,0.00023984,0.89834,0.86638,0.0007439945
13037,10.1021/ja301245b,25436,4f,31662,KxPb1−xSe_ x=0.005,K0.005Pb0.995Se,800,0.00125,,,,,,,,,0.76375,,
13037,10.1021/ja301245b,25436,4f,31662,KxPb1−xSe_ x=0.005,K0.005Pb0.995Se,850,0.0011765,,,,,,,,,0.62915,,
13037,10.1021/ja301245b,25435,4b,31663,KxPb1−xSe_ x=0.010,K0.010Pb0.99Se,350,0.0028571,,,223540,0.0000044735,,,0.000057155,0.00001599,2.3289,-0.033375,0.0000245416
13037,10.1021/ja301245b,25435,4b,31663,KxPb1−xSe_ x=0.010,K0.010Pb0.99Se,400,0.0025,,,201420,0.0000049648,,,0.00024419,0.000034819,2.1735,0.068134,0.0001123487
13037,10.1021/ja301245b,25435,4b,31663,KxPb1−xSe_ x=0.010,K0.010Pb0.99Se,450,0.0022222,,,179300,0.0000055772,,,0.00051604,0.000053648,2.0181,0.16964,0.0002557059
13037,10.1021/ja301245b,25435,4b,31663,KxPb1−xSe_ x=0.010,K0.010Pb0.99Se,500,0.002,,,157190,0.0000063617,,,0.00082571,0.000072477,1.8626,0.27115,0.0004433104
13037,10.1021/ja301245b,25435,4b,31663,KxPb1−xSe_ x=0.010,K0.010Pb0.99Se,550,0.0018182,,,135070,0.0000074036,,,0.001126,0.000091306,1.7072,0.37266,0.0006595595
13037,10.1021/ja301245b,25435,4b,31663,KxPb1−xSe_ x=0.010,K0.010Pb0.99Se,600,0.0016667,,,112950,0.0000088535,,,0.0013699,0.00011013,1.5518,0.47417,0.0008827813
13037,10.1021/ja301245b,25435,4b,31663,KxPb1−xSe_ x=0.010,K0.010Pb0.99Se,650,0.0015385,,,90837,0.000011009,,,0.0015107,0.00012896,1.3964,0.57568,0.0010818533
13037,10.1021/ja301245b,25435,4b,31663,KxPb1−xSe_ x=0.010,K0.010Pb0.99Se,700,0.0014286,,,68721,0.000014552,,,0.001501,0.00014779,1.241,0.67719,0.0012095085
13037,10.1021/ja301245b,25435,4b,31663,KxPb1−xSe_ x=0.010,K0.010Pb0.99Se,750,0.0013333,,,46605,0.000021457,,,0.0012939,0.00016662,1.0856,0.7787,0.0011918755
13037,10.1021/ja301245b,25435,4b,31663,KxPb1−xSe_ x=0.010,K0.010Pb0.99Se,800,0.00125,,,24488,0.000040836,,,0.00084218,0.00018545,0.93017,0.8802,0.0009054044
13037,10.1021/ja301245b,25435,4b,31663,KxPb1−xSe_ x=0.010,K0.010Pb0.99Se,850,0.0011765,,,2371.9,0.0004216,,,0.00009898,0.00020428,0.77476,0.98171,0.0001277557
13037,10.1021/ja301245b,25435,4b,31664,KxPb1−xSe_ x=0.0125,K0.0125Pb0.9875Se,350,0.0028571,,,202830,0.0000049302,,,0.00014308,0.00002656,2.6125,-0.023474,0.0000547675
13037,10.1021/ja301245b,25435,4b,31664,KxPb1−xSe_ x=0.0125,K0.0125Pb0.9875Se,400,0.0025,,,183090,0.0000054618,,,0.0003686,0.000044869,2.424,0.085659,0.0001520627
13037,10.1021/ja301245b,25435,4b,31664,KxPb1−xSe_ x=0.0125,K0.0125Pb0.9875Se,450,0.0022222,,,163350,0.0000061218,,,0.000652,0.000063178,2.2354,0.19479,0.0002916704
13037,10.1021/ja301245b,25435,4b,31664,KxPb1−xSe_ x=0.0125,K0.0125Pb0.9875Se,500,0.002,,,143610,0.0000069633,,,0.00095359,0.000081487,2.0468,0.30392,0.0004658931
13037,10.1021/ja301245b,25435,4b,31664,KxPb1−xSe_ x=0.0125,K0.0125Pb0.9875Se,550,0.0018182,,,123880,0.0000080723,,,0.0012338,0.000099796,1.8582,0.41306,0.0006639759
13037,10.1021/ja301245b,25435,4b,31664,KxPb1−xSe_ x=0.0125,K0.0125Pb0.9875Se,600,0.0016667,,,104140,0.0000096025,,,0.0014528,0.00011811,1.6696,0.52219,0.0008701485
13037,10.1021/ja301245b,25435,4b,31664,KxPb1−xSe_ x=0.0125,K0.0125Pb0.9875Se,650,0.0015385,,,84403,0.000011848,,,0.0015705,0.00013641,1.481,0.63132,0.0010604321
13037,10.1021/ja301245b,25435,4b,31664,KxPb1−xSe_ x=0.0125,K0.0125Pb0.9875Se,700,0.0014286,,,64666,0.000015464,,,0.001548,0.00015472,1.2924,0.74045,0.0011977716
13037,10.1021/ja301245b,25435,4b,31664,KxPb1−xSe_ x=0.0125,K0.0125Pb0.9875Se,750,0.0013333,,,44929,0.000022257,,,0.0013451,0.00017303,1.1038,0.84959,0.0012186084
13037,10.1021/ja301245b,25435,4b,31664,KxPb1−xSe_ x=0.0125,K0.0125Pb0.9875Se,800,0.00125,,,25192,0.000039695,,,0.0009223,0.00019134,0.91526,0.95872,0.0010076918
13037,10.1021/ja301245b,25435,4b,31664,KxPb1−xSe_ x=0.0125,K0.0125Pb0.9875Se,850,0.0011765,,,5454.5,0.00018333,,,0.00023974,0.00020965,0.72667,1.0679,0.0003299159
13037,10.1021/ja301245b,25435,4b,31665,KxPb1−xSe_ x=0.015,K0.015Pb0.985Se,350,0.0028571,,,206060,0.000004853,,,0.00013834,0.000025911,3.4625,-0.018204,0.0000399538
13037,10.1021/ja301245b,25435,4b,31665,KxPb1−xSe_ x=0.015,K0.015Pb0.985Se,400,0.0025,,,185280,0.0000053972,,,0.00036061,0.000044117,3.2049,0.058155,0.0001125183
