sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Carrier mobility,Electrical conductivity,Electrical resistivity,Lattice thermal conductivity,Power factor,Seebeck coefficient,Thermal conductivity,ZT,Figure of merit Z
2429,10.1007/s11664-012-2253-9,2859,2,4102,Yb0.9Fe3CoSb12,Yb0.9Fe3CoSb12,400,,188120,0.0000053158,1.0734,0.0016369,0.000093462,2.8958,0.23647,0.0005652669
2429,10.1007/s11664-012-2253-9,2859,2,4102,Yb0.9Fe3CoSb12,Yb0.9Fe3CoSb12,450,,182270,0.0000054864,0.99686,0.0017477,0.000098163,2.9435,0.28073,0.0005937489
2429,10.1007/s11664-012-2253-9,2859,2,4102,Yb0.9Fe3CoSb12,Yb0.9Fe3CoSb12,500,,176430,0.000005668,0.92029,0.0018585,0.00010287,2.9912,0.32498,0.0006213225
2429,10.1007/s11664-012-2253-9,2859,2,4102,Yb0.9Fe3CoSb12,Yb0.9Fe3CoSb12,550,,170580,0.0000058624,0.84372,0.0019692,0.00010757,3.039,0.36923,0.0006479763
2429,10.1007/s11664-012-2253-9,2859,2,4102,Yb0.9Fe3CoSb12,Yb0.9Fe3CoSb12,600,,164730,0.0000060705,0.76714,0.00208,0.00011227,3.0867,0.41349,0.0006738588
2429,10.1007/s11664-012-2253-9,2859,2,4102,Yb0.9Fe3CoSb12,Yb0.9Fe3CoSb12,650,,158890,0.0000062937,0.69057,0.0021908,0.00011697,3.1344,0.45774,0.0006989535
2429,10.1007/s11664-012-2253-9,2859,2,4102,Yb0.9Fe3CoSb12,Yb0.9Fe3CoSb12,700,,153040,0.0000065342,0.614,0.0023015,0.00012167,3.1821,0.502,0.0007232645
2429,10.1007/s11664-012-2253-9,2859,2,4102,Yb0.9Fe3CoSb12,Yb0.9Fe3CoSb12,750,,147200,0.0000067935,0.53743,0.0024123,0.00012637,3.2299,0.54625,0.0007468652
2429,10.1007/s11664-012-2253-9,2859,2,4102,Yb0.9Fe3CoSb12,Yb0.9Fe3CoSb12,800,,141350,0.0000070746,0.46085,0.002523,0.00013108,3.2776,0.59051,0.0007697706
2429,10.1007/s11664-012-2253-9,2859,2,4103,Yb0.6Fe2Co2Sb12,Yb0.6Fe2Co2Sb12,350,,116700,0.000008569,1.164,0.0010119,0.00009231,2.1986,0.16508,0.0004602474
2429,10.1007/s11664-012-2253-9,2859,2,4103,Yb0.6Fe2Co2Sb12,Yb0.6Fe2Co2Sb12,400,,113830,0.000008785,1.1215,0.0010927,0.0000972,2.2442,0.20429,0.0004868996
2429,10.1007/s11664-012-2253-9,2859,2,4103,Yb0.6Fe2Co2Sb12,Yb0.6Fe2Co2Sb12,450,,110970,0.0000090114,1.079,0.0011736,0.00010209,2.2898,0.2435,0.0005125338
2429,10.1007/s11664-012-2253-9,2859,2,4103,Yb0.6Fe2Co2Sb12,Yb0.6Fe2Co2Sb12,500,,108100,0.0000092507,1.0364,0.0012544,0.00010698,2.3353,0.28272,0.0005371473
2429,10.1007/s11664-012-2253-9,2859,2,4103,Yb0.6Fe2Co2Sb12,Yb0.6Fe2Co2Sb12,550,,105240,0.0000095021,0.9939,0.0013353,0.00011187,2.3809,0.32193,0.0005608383
2429,10.1007/s11664-012-2253-9,2859,2,4103,Yb0.6Fe2Co2Sb12,Yb0.6Fe2Co2Sb12,600,,102370,0.0000097685,0.95136,0.0014161,0.00011676,2.4265,0.36114,0.0005835978
2429,10.1007/s11664-012-2253-9,2859,2,4103,Yb0.6Fe2Co2Sb12,Yb0.6Fe2Co2Sb12,650,,99509,0.000010049,0.90883,0.001497,0.00012165,2.4721,0.40035,0.000605558
2429,10.1007/s11664-012-2253-9,2859,2,4103,Yb0.6Fe2Co2Sb12,Yb0.6Fe2Co2Sb12,700,,96645,0.000010347,0.86629,0.0015779,0.00012654,2.5176,0.43956,0.0006267477
2429,10.1007/s11664-012-2253-9,2859,2,4103,Yb0.6Fe2Co2Sb12,Yb0.6Fe2Co2Sb12,750,,93780,0.000010663,0.82376,0.0016587,0.00013143,2.5632,0.47877,0.0006471208
2429,10.1007/s11664-012-2253-9,2859,2,4103,Yb0.6Fe2Co2Sb12,Yb0.6Fe2Co2Sb12,800,,90915,0.000010999,0.78123,0.0017396,0.00013632,2.6088,0.51798,0.00066682
2429,10.1007/s11664-012-2253-9,2859,2,4104,Yb0.3FeCo3Sb12,Yb0.3FeCo3Sb12,350,,76086,0.000013143,1.8115,0.00059218,0.000088039,2.4533,0.082353,0.000241381
2429,10.1007/s11664-012-2253-9,2859,2,4104,Yb0.3FeCo3Sb12,Yb0.3FeCo3Sb12,400,,74631,0.000013399,1.7532,0.00068397,0.00009472,2.4599,0.11969,0.0002780479
2429,10.1007/s11664-012-2253-9,2859,2,4104,Yb0.3FeCo3Sb12,Yb0.3FeCo3Sb12,450,,73175,0.000013666,1.6949,0.00077575,0.0001014,2.4665,0.15703,0.0003145145
2429,10.1007/s11664-012-2253-9,2859,2,4104,Yb0.3FeCo3Sb12,Yb0.3FeCo3Sb12,500,,71720,0.000013943,1.6367,0.00086754,0.00010808,2.4731,0.19438,0.0003507905
2429,10.1007/s11664-012-2253-9,2859,2,4104,Yb0.3FeCo3Sb12,Yb0.3FeCo3Sb12,550,,70265,0.000014232,1.5784,0.00095933,0.00011477,2.4797,0.23172,0.0003868734
2429,10.1007/s11664-012-2253-9,2859,2,4104,Yb0.3FeCo3Sb12,Yb0.3FeCo3Sb12,600,,68809,0.000014533,1.5201,0.0010511,0.00012145,2.4863,0.26906,0.0004227567
2429,10.1007/s11664-012-2253-9,2859,2,4104,Yb0.3FeCo3Sb12,Yb0.3FeCo3Sb12,650,,67354,0.000014847,1.4619,0.0011429,0.00012813,2.4929,0.3064,0.000458462
2429,10.1007/s11664-012-2253-9,2859,2,4104,Yb0.3FeCo3Sb12,Yb0.3FeCo3Sb12,700,,65898,0.000015175,1.4036,0.0012347,0.00013481,2.4995,0.34374,0.0004939788
2429,10.1007/s11664-012-2253-9,2859,2,4104,Yb0.3FeCo3Sb12,Yb0.3FeCo3Sb12,750,,64443,0.000015518,1.3453,0.0013265,0.00014149,2.5061,0.38108,0.0005293085
2429,10.1007/s11664-012-2253-9,2859,2,4104,Yb0.3FeCo3Sb12,Yb0.3FeCo3Sb12,800,,62988,0.000015876,1.2871,0.0014183,0.00014817,2.5127,0.41842,0.0005644526
3404,10.1016/j.jssc.2012.06.019,3133,4(a),4361,CeFe3.9Ga0.1Sb12,CeFe3.9Ga0.1Sb12,350,,186740,0.000005355,,0.0016313,0.000093465,,,
3404,10.1016/j.jssc.2012.06.019,3133,4(a),4361,CeFe3.9Ga0.1Sb12,CeFe3.9Ga0.1Sb12,400,,179840,0.0000055605,,0.0018186,0.00010056,,,
3404,10.1016/j.jssc.2012.06.019,3133,4(a),4361,CeFe3.9Ga0.1Sb12,CeFe3.9Ga0.1Sb12,450,,172940,0.0000057824,,0.0020045,0.00010766,,,
3404,10.1016/j.jssc.2012.06.019,3133,4(a),4361,CeFe3.9Ga0.1Sb12,CeFe3.9Ga0.1Sb12,500,,166050,0.0000060223,,0.0021865,0.00011475,,,
3404,10.1016/j.jssc.2012.06.019,3133,4(a),4361,CeFe3.9Ga0.1Sb12,CeFe3.9Ga0.1Sb12,550,,159150,0.0000062834,,0.002363,0.00012185,,,
3404,10.1016/j.jssc.2012.06.019,3133,4(a),4361,CeFe3.9Ga0.1Sb12,CeFe3.9Ga0.1Sb12,600,,152250,0.0000065681,,0.0025316,0.00012895,,,
3404,10.1016/j.jssc.2012.06.019,3133,4(a),4361,CeFe3.9Ga0.1Sb12,CeFe3.9Ga0.1Sb12,650,,145360,0.0000068795,,0.0026902,0.00013604,,,
3404,10.1016/j.jssc.2012.06.019,3133,4(a),4361,CeFe3.9Ga0.1Sb12,CeFe3.9Ga0.1Sb12,700,,138460,0.0000072223,,0.0028369,0.00014314,,,
3404,10.1016/j.jssc.2012.06.019,3133,4(a),4361,CeFe3.9Ga0.1Sb12,CeFe3.9Ga0.1Sb12,750,,131560,0.0000076011,,0.0029696,0.00015024,,,
3404,10.1016/j.jssc.2012.06.019,3134,4(a)_S,4361,CeFe3.9Ga0.1Sb12,CeFe3.9Ga0.1Sb12,800,,,,,,0.00015733,,,
3404,10.1016/j.jssc.2012.06.019,3133,4(a),4362,CeFe3.9Co0.1Sb12,CeFe3.9Co0.1Sb12,350,,188780,0.0000052972,,0.001655,0.00009363,,,
3404,10.1016/j.jssc.2012.06.019,3133,4(a),4362,CeFe3.9Co0.1Sb12,CeFe3.9Co0.1Sb12,400,,181680,0.0000055042,,0.0018383,0.00010059,,,
3404,10.1016/j.jssc.2012.06.019,3133,4(a),4362,CeFe3.9Co0.1Sb12,CeFe3.9Co0.1Sb12,450,,174580,0.000005728,,0.0020197,0.00010756,,,
3404,10.1016/j.jssc.2012.06.019,3133,4(a),4362,CeFe3.9Co0.1Sb12,CeFe3.9Co0.1Sb12,500,,167480,0.0000059709,,0.0021965,0.00011452,,,
3404,10.1016/j.jssc.2012.06.019,3133,4(a),4362,CeFe3.9Co0.1Sb12,CeFe3.9Co0.1Sb12,550,,160370,0.0000062356,,0.0023666,0.00012148,,,
3404,10.1016/j.jssc.2012.06.019,3133,4(a),4362,CeFe3.9Co0.1Sb12,CeFe3.9Co0.1Sb12,600,,153270,0.0000065244,,0.0025285,0.00012844,,,
3404,10.1016/j.jssc.2012.06.019,3133,4(a),4362,CeFe3.9Co0.1Sb12,CeFe3.9Co0.1Sb12,650,,146170,0.0000068413,,0.0026802,0.00013541,,,
3404,10.1016/j.jssc.2012.06.019,3133,4(a),4362,CeFe3.9Co0.1Sb12,CeFe3.9Co0.1Sb12,700,,139070,0.0000071906,,0.0028188,0.00014237,,,
3404,10.1016/j.jssc.2012.06.019,3133,4(a),4362,CeFe3.9Co0.1Sb12,CeFe3.9Co0.1Sb12,750,,131970,0.0000075775,,0.0029429,0.00014933,,,
3404,10.1016/j.jssc.2012.06.019,3133,4(a),4362,CeFe3.9Co0.1Sb12,CeFe3.9Co0.1Sb12,800,,124860,0.000008009,,,,,,
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4363,x=0,CeFe4Sb12,350,,195850,0.0000051059,1.399,0.0017295,0.000090837,2.8019,0.20662,0.0006172597
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4363,x=0,CeFe4Sb12,400,,189060,0.0000052893,1.2997,0.0018796,0.000098793,2.7986,0.27811,0.0006716215
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4363,x=0,CeFe4Sb12,450,,182270,0.0000054864,1.2004,0.0020297,0.00010704,2.7953,0.3496,0.0007261117
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4363,x=0,CeFe4Sb12,500,,175480,0.0000056987,1.1011,0.0021799,0.00011502,2.7919,0.4211,0.0007807944
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4363,x=0,CeFe4Sb12,550,,168690,0.000005928,1.0018,0.00233,0.00012235,2.7886,0.49259,0.0008355447
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4363,x=0,CeFe4Sb12,600,,161910,0.0000061763,0.90244,0.0024802,0.00012872,2.7853,0.56408,0.0008904606
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4363,x=0,CeFe4Sb12,650,,155120,0.0000064466,0.80312,0.0026303,0.00013398,2.782,0.63558,0.0009454709
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4363,x=0,CeFe4Sb12,700,,148330,0.0000067417,0.7038,0.0027805,0.00013809,2.7787,0.70707,0.0010006478
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4363,x=0,CeFe4Sb12,750,,141540,0.0000070651,0.60448,0.0029306,0.00014115,2.7754,0.77856,0.0010559199
3404,10.1016/j.jssc.2012.06.019,3152,4(c),4363,x=0,CeFe4Sb12,300,,,,,0.0015793,0.000083836,2.8052,0.13512,0.0005629902
3404,10.1016/j.jssc.2012.06.019,3154,5(a),4363,x=0,CeFe4Sb12,800,,,,0.50516,,,2.7721,,
3404,10.1016/j.jssc.2012.06.019,3154,5(a),4363,x=0,CeFe4Sb12,850,,,,,,,2.7687,,
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4364,x=0.03,CeFe3.97Ga0.03Sb12,300,,197440,0.0000050648,,0.0015146,0.00008409,2.7981,0.12694,0.0005412959
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4364,x=0.03,CeFe3.97Ga0.03Sb12,350,,190440,0.000005251,1.4218,0.0016623,0.00009041,2.7924,0.19722,0.0005952944
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4364,x=0.03,CeFe3.97Ga0.03Sb12,400,,183450,0.0000054511,1.3276,0.0018101,0.000098009,2.7867,0.2675,0.0006495496
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4364,x=0.03,CeFe3.97Ga0.03Sb12,450,,176450,0.0000056673,1.2334,0.0019579,0.00010608,2.781,0.33777,0.0007040273
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4364,x=0.03,CeFe3.97Ga0.03Sb12,500,,169450,0.0000059014,1.1392,0.0021057,0.00011408,2.7753,0.40805,0.0007587288
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4364,x=0.03,CeFe3.97Ga0.03Sb12,550,,162460,0.0000061554,1.045,0.0022534,0.00012165,2.7696,0.47833,0.0008136193
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4364,x=0.03,CeFe3.97Ga0.03Sb12,600,,155460,0.0000064325,0.95075,0.0024012,0.00012856,2.7639,0.54861,0.0008687724
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4364,x=0.03,CeFe3.97Ga0.03Sb12,650,,148460,0.0000067358,0.85654,0.002549,0.00013458,2.7582,0.61889,0.0009241534
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4364,x=0.03,CeFe3.97Ga0.03Sb12,700,,141470,0.0000070686,0.76233,0.0026967,0.00013948,2.7525,0.68917,0.0009797275
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4364,x=0.03,CeFe3.97Ga0.03Sb12,750,,134470,0.0000074366,0.66812,0.0028445,0.00014288,2.7468,0.75945,0.0010355687
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4364,x=0.03,CeFe3.97Ga0.03Sb12,800,,127470,0.000007845,,,,2.7411,,
3404,10.1016/j.jssc.2012.06.019,3154,5(a),4364,x=0.03,CeFe3.97Ga0.03Sb12,850,,,,,,,2.7354,,
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4365,x=0.06,CeFe3.94Ga0.06Sb12,300,,194470,0.0000051422,,0.0014421,0.00008586,2.6732,0.11826,0.0005394658
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4365,x=0.06,CeFe3.94Ga0.06Sb12,350,,187810,0.0000053245,1.3532,0.0016061,0.000092861,2.6727,0.19373,0.0006009279
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4365,x=0.06,CeFe3.94Ga0.06Sb12,400,,181160,0.00000552,1.2664,0.0017701,0.000099863,2.6723,0.26919,0.0006623882
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4365,x=0.06,CeFe3.94Ga0.06Sb12,450,,174500,0.0000057307,1.1795,0.001934,0.00010686,2.6719,0.34466,0.0007238295
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4365,x=0.06,CeFe3.94Ga0.06Sb12,500,,167850,0.0000059577,1.0927,0.002098,0.00011386,2.6715,0.42013,0.0007853266
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4365,x=0.06,CeFe3.94Ga0.06Sb12,550,,161190,0.0000062039,1.0059,0.002262,0.00012087,2.6711,0.4956,0.0008468421
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4365,x=0.06,CeFe3.94Ga0.06Sb12,600,,154530,0.0000064712,0.91901,0.002426,0.00012787,2.6707,0.57107,0.0009083761
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4365,x=0.06,CeFe3.94Ga0.06Sb12,650,,147880,0.0000067622,0.83217,0.0025899,0.00013487,2.6703,0.64653,0.000969891
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4365,x=0.06,CeFe3.94Ga0.06Sb12,700,,141220,0.0000070811,0.74532,0.0027539,0.00014187,2.6699,0.722,0.0010314619
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4365,x=0.06,CeFe3.94Ga0.06Sb12,750,,134570,0.0000074311,0.65848,0.0029179,0.00014887,2.6694,0.79747,0.0010930921
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4365,x=0.06,CeFe3.94Ga0.06Sb12,800,,127910,0.000007818,,,,2.669,0.87294,
3404,10.1016/j.jssc.2012.06.019,3154,5(a),4365,x=0.06,CeFe3.94Ga0.06Sb12,850,,,,,,,2.6686,,
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4366,x=0.1,CeFe3.9Ga0.1Sb12,300,,193300,0.0000051733,,0.0015053,0.000087055,2.7529,0.12397,0.0005468052
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4366,x=0.1,CeFe3.9Ga0.1Sb12,350,,186330,0.0000053668,1.4109,0.0016709,0.00009412,2.7483,0.19945,0.0006079758
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4366,x=0.1,CeFe3.9Ga0.1Sb12,400,,179370,0.0000055751,1.3217,0.0018365,0.00010118,2.7438,0.27494,0.0006693272
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4366,x=0.1,CeFe3.9Ga0.1Sb12,450,,172400,0.0000058005,1.2325,0.0020021,0.00010825,2.7392,0.35042,0.0007309068
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4366,x=0.1,CeFe3.9Ga0.1Sb12,500,,165440,0.0000060445,1.1433,0.0021676,0.00011531,2.7346,0.42591,0.0007926571
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4366,x=0.1,CeFe3.9Ga0.1Sb12,550,,158470,0.0000063103,1.0542,0.0023332,0.00012238,2.73,0.50139,0.000854652
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4366,x=0.1,CeFe3.9Ga0.1Sb12,600,,151510,0.0000066002,0.96497,0.0024988,0.00012944,2.7255,0.57687,0.0009168226
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4366,x=0.1,CeFe3.9Ga0.1Sb12,650,,144540,0.0000069185,0.87577,0.0026643,0.0001365,2.7209,0.65236,0.0009791981
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4366,x=0.1,CeFe3.9Ga0.1Sb12,700,,137570,0.000007269,0.78658,0.0028299,0.00014357,2.7163,0.72784,0.0010418216
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4366,x=0.1,CeFe3.9Ga0.1Sb12,750,,130610,0.0000076564,0.69739,0.0029955,0.00015063,2.7118,0.80333,0.0011046169
3404,10.1016/j.jssc.2012.06.019,3154,5(a),4366,x=0.1,CeFe3.9Ga0.1Sb12,800,,,,0.6082,,,2.7072,,
3404,10.1016/j.jssc.2012.06.019,3154,5(a),4366,x=0.1,CeFe3.9Ga0.1Sb12,850,,,,,,,2.7026,,
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4367,x=0.2,CeFe3.8Ga0.2Sb12,350,,188620,0.0000053017,1.4855,0.0015414,0.000090054,2.8371,0.18438,0.0005433013
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4367,x=0.2,CeFe3.8Ga0.2Sb12,400,,181650,0.0000055051,1.3972,0.0016947,0.000096825,2.8348,0.25024,0.00059782
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4367,x=0.2,CeFe3.8Ga0.2Sb12,450,,174680,0.0000057248,1.309,0.0018481,0.0001036,2.8326,0.3161,0.0006524395
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4367,x=0.2,CeFe3.8Ga0.2Sb12,500,,167710,0.0000059627,1.2208,0.0020015,0.00011037,2.8303,0.38196,0.0007071689
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4367,x=0.2,CeFe3.8Ga0.2Sb12,550,,160730,0.0000062216,1.1326,0.0021548,0.00011714,2.8281,0.44782,0.000761925
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4367,x=0.2,CeFe3.8Ga0.2Sb12,600,,153760,0.0000065036,1.0444,0.0023082,0.00012391,2.8258,0.51369,0.0008168306
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4367,x=0.2,CeFe3.8Ga0.2Sb12,650,,146790,0.0000068125,0.95616,0.0024616,0.00013068,2.8236,0.57955,0.0008717949
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4367,x=0.2,CeFe3.8Ga0.2Sb12,700,,139820,0.0000071521,0.86794,0.0026149,0.00013745,2.8214,0.64541,0.0009268094
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4367,x=0.2,CeFe3.8Ga0.2Sb12,750,,132850,0.0000075273,0.77972,0.0027683,0.00014423,2.8191,0.71127,0.0009819801
3404,10.1016/j.jssc.2012.06.019,3135,4(b),4367,x=0.2,CeFe3.8Ga0.2Sb12,800,,125880,0.0000079441,,,,2.8169,,
3404,10.1016/j.jssc.2012.06.019,3153,4(d),4367,x=0.2,CeFe3.8Ga0.2Sb12,300,,,,1.5737,0.001388,,2.8393,0.11852,0.0004888529
3404,10.1016/j.jssc.2012.06.019,3154,5(a),4367,x=0.2,CeFe3.8Ga0.2Sb12,850,,,,,,,2.8146,,
3422,10.1016/j.jssc.2014.06.042,3157,9,4380,x=1.00,CaFe4Sb12,300,,,,1.6709,,0.000077166,,0.13914,
3422,10.1016/j.jssc.2014.06.042,3157,9,4380,x=1.00,CaFe4Sb12,350,,280860,0.0000035605,1.5693,0.0018667,0.000081526,3.5633,0.18166,0.0005238683
3422,10.1016/j.jssc.2014.06.042,3157,9,4380,x=1.00,CaFe4Sb12,400,,265510,0.0000037664,1.4677,0.0019585,0.000085885,3.5799,0.22418,0.0005470823
3422,10.1016/j.jssc.2014.06.042,3157,9,4380,x=1.00,CaFe4Sb12,450,,251740,0.0000039724,1.3661,0.0020502,0.000090245,3.5965,0.2667,0.0005700542
3422,10.1016/j.jssc.2014.06.042,3157,9,4380,x=1.00,CaFe4Sb12,500,,239330,0.0000041784,1.2645,0.002142,0.000094604,3.6131,0.30922,0.0005928427
3422,10.1016/j.jssc.2014.06.042,3157,9,4380,x=1.00,CaFe4Sb12,550,,228080,0.0000043844,1.1629,0.0022338,0.000098964,3.6297,0.35174,0.0006154228
3422,10.1016/j.jssc.2014.06.042,3157,9,4380,x=1.00,CaFe4Sb12,600,,217850,0.0000045903,1.0613,0.0023256,0.00010332,3.6463,0.39426,0.0006377972
3422,10.1016/j.jssc.2014.06.042,3157,9,4380,x=1.00,CaFe4Sb12,650,,208490,0.0000047963,0.95973,0.0024174,0.00010768,3.6629,0.43678,0.0006599689
3422,10.1016/j.jssc.2014.06.042,3157,9,4380,x=1.00,CaFe4Sb12,700,,199910,0.0000050023,0.85814,0.0025095,0.00011204,3.6795,0.4793,0.000682022
3422,10.1016/j.jssc.2014.06.042,3157,9,4380,x=1.00,CaFe4Sb12,750,,192000,0.0000052083,0.75655,0.0026014,0.0001164,3.6961,0.52182,0.0007038229
3422,10.1016/j.jssc.2014.06.042,3157,9,4381,x=0.75,Ca0.75Ce0.25Fe4Sb12,350,,243530,0.0000041062,1.4563,0.0018225,0.000086508,3.1961,0.19254,0.0005702262
3422,10.1016/j.jssc.2014.06.042,3157,9,4381,x=0.75,Ca0.75Ce0.25Fe4Sb12,400,,232390,0.0000043031,1.3596,0.0019418,0.000091411,3.2187,0.23642,0.000603287
3422,10.1016/j.jssc.2014.06.042,3157,9,4381,x=0.75,Ca0.75Ce0.25Fe4Sb12,450,,222230,0.0000044999,1.263,0.0020614,0.000096313,3.2413,0.2803,0.0006359794
3422,10.1016/j.jssc.2014.06.042,3157,9,4381,x=0.75,Ca0.75Ce0.25Fe4Sb12,500,,212920,0.0000046967,1.1663,0.0021815,0.00010122,3.2639,0.32418,0.0006683722
3422,10.1016/j.jssc.2014.06.042,3157,9,4381,x=0.75,Ca0.75Ce0.25Fe4Sb12,550,,204350,0.0000048936,1.0696,0.0023013,0.00010612,3.2865,0.36807,0.0007002282
3422,10.1016/j.jssc.2014.06.042,3157,9,4381,x=0.75,Ca0.75Ce0.25Fe4Sb12,600,,196450,0.0000050904,0.97299,0.0024213,0.00011102,3.3091,0.41195,0.0007317095
3422,10.1016/j.jssc.2014.06.042,3157,9,4381,x=0.75,Ca0.75Ce0.25Fe4Sb12,650,,189140,0.0000052872,0.87633,0.002542,0.00011593,3.3317,0.45583,0.0007629739
3422,10.1016/j.jssc.2014.06.042,3157,9,4381,x=0.75,Ca0.75Ce0.25Fe4Sb12,700,,182350,0.000005484,0.77967,0.0026623,0.00012083,3.3543,0.49971,0.0007936976
3422,10.1016/j.jssc.2014.06.042,3157,9,4381,x=0.75,Ca0.75Ce0.25Fe4Sb12,750,,176030,0.0000056809,0.68301,0.0027827,0.00012573,3.3769,0.54359,0.0008240398
3422,10.1016/j.jssc.2014.06.042,3159,10,4381,x=0.75,Ca0.75Ce0.25Fe4Sb12,800,,,,,,,3.3995,0.58747,
3422,10.1016/j.jssc.2014.06.042,3160,11,4381,x=0.75,Ca0.75Ce0.25Fe4Sb12,300,,,,1.5529,,,,0.14866,
3422,10.1016/j.jssc.2014.06.042,3157,9,4382,x=0.50,Ca0.5Ce0.5Fe4Sb12,300,,,,1.3105,,0.000082968,,0.14529,
3422,10.1016/j.jssc.2014.06.042,3157,9,4382,x=0.50,Ca0.5Ce0.5Fe4Sb12,350,,216530,0.0000046184,1.2354,0.0016717,0.000087866,2.6972,0.20857,0.0006197909
3422,10.1016/j.jssc.2014.06.042,3157,9,4382,x=0.50,Ca0.5Ce0.5Fe4Sb12,400,,207680,0.0000048151,1.1603,0.0017871,0.000092763,2.6945,0.27186,0.0006632399
3422,10.1016/j.jssc.2014.06.042,3157,9,4382,x=0.50,Ca0.5Ce0.5Fe4Sb12,450,,199530,0.0000050118,1.0852,0.0019031,0.000097661,2.6919,0.33514,0.0007069728
3422,10.1016/j.jssc.2014.06.042,3157,9,4382,x=0.50,Ca0.5Ce0.5Fe4Sb12,500,,191990,0.0000052085,1.01,0.0020195,0.00010256,2.6892,0.39842,0.0007509668
3422,10.1016/j.jssc.2014.06.042,3157,9,4382,x=0.50,Ca0.5Ce0.5Fe4Sb12,550,,185010,0.0000054051,0.93493,0.0021364,0.00010746,2.6866,0.46171,0.0007952058
3422,10.1016/j.jssc.2014.06.042,3157,9,4382,x=0.50,Ca0.5Ce0.5Fe4Sb12,600,,178510,0.0000056018,0.85981,0.0022532,0.00011235,2.6839,0.52499,0.0008395246
3422,10.1016/j.jssc.2014.06.042,3157,9,4382,x=0.50,Ca0.5Ce0.5Fe4Sb12,650,,172460,0.0000057985,0.78469,0.0023709,0.00011725,2.6813,0.58828,0.0008842353
3422,10.1016/j.jssc.2014.06.042,3157,9,4382,x=0.50,Ca0.5Ce0.5Fe4Sb12,700,,166800,0.0000059951,0.70958,0.0024888,0.00012215,2.6786,0.65156,0.0009291421
3422,10.1016/j.jssc.2014.06.042,3157,9,4382,x=0.50,Ca0.5Ce0.5Fe4Sb12,750,,161500,0.0000061918,0.63446,0.0026069,0.00012705,2.6759,0.71484,0.0009742143
3422,10.1016/j.jssc.2014.06.042,3157,9,4383,x=0.25,Ca0.25Ce0.75Fe4Sb12,300,,,,1.4887,,0.000080845,,0.14814,
3422,10.1016/j.jssc.2014.06.042,3157,9,4383,x=0.25,Ca0.25Ce0.75Fe4Sb12,350,,210420,0.0000047524,1.407,0.0016438,0.000088385,2.9045,0.20205,0.0005659494
3422,10.1016/j.jssc.2014.06.042,3157,9,4383,x=0.25,Ca0.25Ce0.75Fe4Sb12,400,,200240,0.0000049941,1.3253,0.0018231,0.000095418,2.9223,0.25596,0.0006238579
